tokens,names,types,states,start_sending_at,recipient_count,delivered_count,view_count,click_count,open_based_orders_count,open_based_total_order_value,click_based_orders_count,click_based_total_order_value
bmc_gdzvybfnug,Extra Holiday Savings Sale Continues! Save up to 75%,ONE_TIME,COMPLETED,1636992000000.0,23463.0,19532.0,2527.0,99.0,6.0,1606.32,3.0,904.21
bmc_b4zfzpjnhd,$200 off your first order with Faire!,ONE_TIME,COMPLETED,1636560000000.0,17457.0,14475.0,1577.0,36.0,0.0,0.0,0.0,0.0
bmc_4mwxm77tt9,Bright & Shiny Necklaces,ONE_TIME,COMPLETED,1636401634000.0,23459.0,19152.0,1851.0,48.0,3.0,2003.18,1.0,214.5
bmc_v2r8nazhcd,Get $200 off + Free Shipping!,ONE_TIME,COMPLETED,1635951600000.0,17479.0,14903.0,1460.0,42.0,0.0,0.0,1.0,263.16
bmc_hhczhq9rqx,Life of Sustainability,ONE_TIME,COMPLETED,1635778800000.0,23458.0,19633.0,2197.0,58.0,3.0,1184.54,2.0,845.8
bmc_kdcx5m3bny,Get $200 off your first order on Faire!,ONE_TIME,COMPLETED,1635346800000.0,17498.0,14301.0,1519.0,32.0,0.0,0.0,0.0,0.0
bmc_5gvq8gemk9,Extra Holiday Savings Sale! Save up to 75%,ONE_TIME,COMPLETED,1635188454000.0,23458.0,19613.0,2425.0,130.0,5.0,822.58,5.0,875.4
bmc_ttjydyfdhf,You Can Rely on Tagua for Inventory!,ONE_TIME,COMPLETED,1634569200000.0,23457.0,19744.0,2170.0,77.0,3.0,791.99,2.0,564.52
bmc_k4humbsrtf,Hello Fall Earrings!,ONE_TIME,COMPLETED,1634050800000.0,23456.0,19858.0,1634.0,40.0,3.0,2093.26,1.0,375.48
bmc_jwj2ugkev4,The Rebecca Collection,ONE_TIME,COMPLETED,1633446000000.0,23453.0,19566.0,2417.0,82.0,5.0,2536.68,3.0,2139.67
bmc_ymx9a46d4h,NEW Bracelets for Fall,ONE_TIME,COMPLETED,1632841200000.0,23448.0,19688.0,1649.0,38.0,1.0,248.78,0.0,0.0
bmc_4zn6xd2kdj,Our NEW Emilia Necklace,ONE_TIME,COMPLETED,1631658602000.0,23446.0,19228.0,2300.0,81.0,4.0,1797.15,1.0,138.94
bmc_nc3xj4crq3,Tagua's Must-Have Color of the Season,ONE_TIME,COMPLETED,1630422000000.0,23442.0,20303.0,2385.0,94.0,4.0,2053.94,1.0,196.94
