tokens,names,types,states,start_sending_at,recipient_count,delivered_count,view_count,click_count,open_based_orders_count,open_based_total_order_value,click_based_orders_count,click_based_total_order_value
bmc_g4c3f6ctqu,Know When To Change The Filter | 7.14.23,ONE_TIME,RUNNING,,,,,,,,,
bmc_ea76sxd6uy,New Discount/Min. Order,ONE_TIME,COMPLETED,1720726373000.0,1081.0,974.0,368.0,13.0,0.0,0.0,0.0,0.0
bmc_9bb3qbhfvg,Assisted Living/Retirement Home | Why Buy | 7.9.24,ONE_TIME,COMPLETED,1720620000000.0,137.0,127.0,41.0,4.0,0.0,0.0,0.0,0.0
bmc_n5ct3tc7s2,Barber Shops | Why Buy | 7.9.24 ,ONE_TIME,COMPLETED,1720620000000.0,123.0,110.0,33.0,0.0,0.0,0.0,0.0,0.0
bmc_cdt9pucn8n,Businesses | Why Buy | 7.9.24,ONE_TIME,COMPLETED,1720620000000.0,158.0,134.0,51.0,4.0,0.0,0.0,0.0,0.0
bmc_b2mtgvrrcq,Medical | Why Buy | 7.2.24,ONE_TIME,COMPLETED,1719983756000.0,312.0,279.0,83.0,5.0,0.0,0.0,0.0,0.0
bmc_ubm9fw4emq,All | Why Choose | 6.24.24,ONE_TIME,COMPLETED,1719231004000.0,668.0,640.0,209.0,9.0,0.0,0.0,0.0,0.0
bmc_97rrh6ud7w,All | Why Buy | 6.21.24,ONE_TIME,COMPLETED,1718971731000.0,668.0,627.0,211.0,12.0,0.0,0.0,0.0,0.0
bmc_wvn6acupb5,All | Helping Shoppers RESEND | 6.18.24,ONE_TIME,COMPLETED,1718725868000.0,399.0,358.0,43.0,1.0,0.0,0.0,0.0,0.0
bmc_rqnjxwb7e4,All | Testimonial/Review | 6.17.24,ONE_TIME,COMPLETED,1718639339000.0,546.0,500.0,137.0,7.0,0.0,0.0,0.0,0.0
bmc_9mz9dvvrfw,All | Helping Shoppers | 6.12.24,ONE_TIME,COMPLETED,1718247014000.0,546.0,506.0,156.0,10.0,0.0,0.0,0.0,0.0
bmc_6e4gvbtq5w,All | Breath of Fresh Air RESEND | 6.11.24,ONE_TIME,COMPLETED,1718130941000.0,538.0,504.0,158.0,9.0,0.0,0.0,0.0,0.0
bmc_rpaf8xgjpg,Breath of Fresh Air | 6.5.24,ONE_TIME,COMPLETED,1717648268000.0,132.0,123.0,50.0,3.0,0.0,0.0,0.0,0.0
