tokens,creation_reasons,states,fulfillment_states,sources,brand_contacted_at_values,first_order_for_brand_values,very_first_order_for_brand_values,retailer_tokens,payout_total_values
bo_dbvdk8anua,NEW_ORDER,PROCESSING,FULFILLED,MARKETPLACE,1709136828000,True,True,r_zg871fpnlc,22585
bo_3uq9t7yq8v,NEW_ORDER,PROCESSING,FULFILLED,MARKETPLACE,1709118828000,True,True,r_cwruidoq3f,54760
bo_2ja8p2ysga,NEW_ORDER,SHIPPED,FULFILLED,MARKETPLACE,1709073622000,False,False,r_6ha979ik6p,27746
bo_ds2xncb5e4,NEW_ORDER,SHIPPED,FULFILLED,MARKETPLACE,1709059200000,True,True,r_eju3orw6,50222
bo_3gkq9a4gfc,NEW_ORDER,SHIPPED,FULFILLED,MARKETPLACE,1709044331000,False,False,r_cj4rms7sca,20642
bo_s4cqm6adam,NEW_ORDER,SHIPPED,FULFILLED,ELEVATE,1708945380000,False,False,r_19deof4r5m,34288
bo_s5jfdhdw4w,NEW_ORDER,SHIPPED,FULFILLED,MARKETPLACE,1708816680000,False,False,r_2j5pgmhw,21055
bo_t8b4vzpwmy,NEW_ORDER,SHIPPED,FULFILLED,ELEVATE,1708808880000,False,False,r_95fsct4kf8,242819
bo_6an24g2rsg,NEW_ORDER,SHIPPED,FULFILLED,MARKETPLACE,1708617766000,False,False,r_b3urja7z,30183
bo_wjbkwn4a9r,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1708585066000,False,False,r_1wwh40xrot,28585
bo_xa6yxgz8p3,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1708468359000,False,False,r_8vg59714ay,33991
bo_sjra9mwqhp,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1708373906000,False,False,r_kk07zu7q1g,77008
bo_s7cx4hfse2,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1708371506000,True,True,r_dioldyeqvq,21459
bo_mbgpuzjmqp,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1708195106000,False,False,r_5elnl8t8,41462
bo_8z95628wwb,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1707850977000,True,True,r_asuvv5weza,19807
bo_8vfbkzdy5u,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1707777178000,True,True,r_53bsn7qck2,22042
bo_akejneum9p,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1707771178000,True,True,r_vb6fd69wrw,51048
bo_ryjtwhrcnw,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1707684557000,False,False,r_1wwh40xrot,22432
bo_3jvtjhxj58,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1707580157000,False,False,r_e8fe6fbe,53856
bo_2neewmzfr7,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1707503057000,True,True,r_tyjt8fbqsr,19642
bo_xjzgdb5teh,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1707433383000,False,False,r_4zxd5m35,24332
bo_9yuddh6vfd,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1707348157000,False,False,r_1wwh40xrot,29085
bo_24aczaqy8u,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1707255203000,False,False,r_6aj79drtph,48268
bo_yrtjez967z,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1707254003000,False,False,r_ei1v962zcq,86637
bo_4mjyg3jpyj,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1707063230000,False,False,r_7k5nn3swyq,87422
bo_9wgxpk4zdb,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1706983730000,True,True,r_qkhstf4dd8,52369
bo_8ffye5w3ze,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1706908150000,False,False,r_7f5tl5m0r9,24930
bo_9q4xgbphbs,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1706896269000,False,False,r_99wu8er3m6,37813
bo_yfr65pyrsq,REPLACE_DAMAGED_OR_MISSING_ITEMS,DELIVERED,FULFILLED,MARKETPLACE,1706751357000,False,False,r_6ha979ik6p,2913
bo_avm4guxbhv,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1706749720000,True,True,r_dzh21rg2xt,25015
bo_bxw2ht5ped,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1706742520000,True,False,r_s45dtqcd6j,144916
bo_k4s7fvtrcu,NEW_ORDER,CANCELED,CANCELED,MARKETPLACE,1706742098000,True,False,r_s45dtqcd6j,0
bo_2h2hedpr63,NEW_ORDER,CANCELED,CANCELED,MARKETPLACE,1706725807000,True,True,r_s45dtqcd6j,0
bo_quzt3m8v8n,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1706717107000,False,False,r_49sobd5rrk,22046
bo_rv9ypfqu4a,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1706716807000,True,True,r_8vg59714ay,23616
bo_q5qzgd9akh,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1706707807000,True,True,r_4f1l48zx,24285
bo_d9x8b5a4f4,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1706556723000,False,False,r_7zuebwbpjb,36740
bo_hzgfwzt4xt,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1706474673000,False,False,r_q2zc06ks9d,101721
bo_p7cyf4vcvs,REPLACE_DAMAGED_OR_MISSING_ITEMS,DELIVERED,FULFILLED,MARKETPLACE,1706414248000,False,False,r_852h9yw2ru,21568
bo_d4k8na2wfw,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1706295273000,True,True,r_8ujf4w7cuf,60685
bo_kvxvmuz224,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1706290473000,True,True,r_56t2r7ee,21807
bo_rgqznzqfvu,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1706244873000,False,False,r_ayjutek4,29836
bo_d6m9q829z6,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1706244873000,False,False,r_ayjutek4,13770
bo_cqy64ehx8b,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1706242773000,False,False,r_fhxmr73vpd,18860
bo_axw7s3gvvn,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1706240973000,False,False,r_citkfjgs6p,68972
bo_2z6dwb5j4z,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1706240973000,True,True,r_d4k7xaviz8,38111
bo_8fyh8rh2hg,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1706238273000,True,True,r_t867458pfi,12063
bo_vdexf5ax4y,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1706238273000,True,True,r_t867458pfi,13063
bo_jdv2jkruxs,NEW_ORDER,PROCESSING,UNFULFILLED,ELEVATE,1706235573000,False,False,r_1t9v6p7dgi,58198
bo_njab8m4ht7,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1706235273000,False,False,r_1t9v6p7dgi,5642
bo_eeyxps37uu,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1706232873000,True,True,r_6lkunw66,62384
bo_8r8fqzkhfy,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1706220573000,False,False,r_a3d9fu6w8o,64702
bo_khrteqb8h8,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1706220273000,True,True,r_74lcn0tl18,23610
bo_z3jqpn53gf,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1706219973000,False,False,r_92t3w5snw6,33197
bo_u4jqka8d89,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1706215173000,True,True,r_e2xib6omvn,52770
bo_ysk2uych4k,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1706215173000,True,True,r_e2xib6omvn,22323
bo_chwydmvrem,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1706211273000,False,False,r_5elnl8t8,8533
bo_v87gq5bhn2,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1706211273000,False,False,r_5elnl8t8,10798
bo_5s3jvvrjc4,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1706204423000,True,True,r_wwzjhh43ru,37957
bo_nszvbnxxtp,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1706201123000,False,False,r_8lnz49wund,82684
bo_gqfrsmrjct,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1706200823000,False,False,r_ha5kv3tt54,27767
bo_7kbvpp38q6,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1706197523000,False,False,r_d5zce38kex,228444
bo_8bbrq34aun,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1706165123000,False,False,r_w4652a06,37425
bo_wmkj7b848b,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1706148023000,False,False,r_68xob2jy,17676
bo_z4m3a8k5gz,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1706148023000,False,False,r_68xob2jy,5642
bo_wnywm6a92u,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1706135123000,True,True,r_fhxmr73vpd,76594
bo_bsyt34qzm8,BACKORDER,DELIVERED,FULFILLED,MARKETPLACE,1706135123000,True,True,r_fhxmr73vpd,11298
bo_3g7ctzawy9,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1706133923000,False,False,r_cs3x3d944r,132865
bo_wbkv3qwxyh,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1706122223000,False,False,r_6dd7b961,108518
bo_3f8p9z8yjh,NEW_ORDER,SHIPPED,FULFILLED,ELEVATE,1706122223000,False,False,r_6dd7b961,89809
bo_b9ngngjwaz,NEW_ORDER,PROCESSING,UNFULFILLED,ELEVATE,1706117723000,False,False,r_99wu8er3m6,43085
bo_bezjy4qcvp,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1706114423000,True,True,r_jrmf7gsyhf,34015
bo_mwhx367fhv,NEW_ORDER,PROCESSING,UNFULFILLED,MARKETPLACE,1706067874000,False,False,r_59dc8phr,140000
bo_aubh6dbgj9,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1706052538000,False,False,r_1wwh40xrot,22126
bo_ksca9vj4qx,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1706048938000,False,False,r_f4jbf0p941,50906
bo_nq6rq8z7qv,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1706048938000,False,False,r_f4jbf0p941,30786
bo_nms6brjjz8,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1706048038000,False,False,r_6ha979ik6p,38870
bo_4vpwvp2pen,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1706040482000,True,True,r_8sykdzke9j,98714
bo_tmavqheumq,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1706029982000,False,False,r_q2zc06ks9d,170323
bo_jneahy7edg,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1706011982000,False,False,r_6eerzzt2nx,42921
bo_a6mybcs67g,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1706011982000,False,False,r_6eerzzt2nx,8533
bo_376443upt5,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1705983182000,False,False,r_852h9yw2ru,2970
bo_cejhsz9v5d,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1705977482000,False,False,r_r8y9tmed4p,24445
bo_r9dpsg5ufj,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1705959482000,False,False,r_bxj3lzkcdl,31584
bo_e4awpefkxu,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1705950782000,False,False,r_6aj79drtph,11613
bo_nvdfhqzexf,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1705950782000,False,False,r_6aj79drtph,252384
bo_sbv7gq6y72,NEW_ORDER,SHIPPED,FULFILLED,ELEVATE,1705947182000,False,False,r_99wu8er3m6,22868
bo_r5b9h7p5pv,NEW_ORDER,PROCESSING,UNFULFILLED,ELEVATE,1705947182000,False,False,r_99wu8er3m6,20368
bo_7tka4kqffs,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1705947182000,False,False,r_exze6sdk,30468
bo_spggfm3x5a,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1705945382000,False,False,r_77ryap4a,22832
bo_pp542rg86q,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1705945382000,False,False,r_77ryap4a,24908
bo_893cwun8uz,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1705936687000,False,False,r_e1uzzxrntw,90421
bo_tha4fmetuj,BACKORDER,DELIVERED,FULFILLED,ELEVATE,1705936687000,False,False,r_e1uzzxrntw,2557
bo_fyr48zv7cf,NEW_ORDER,SHIPPED,FULFILLED,MARKETPLACE,1705935487000,True,True,r_54pur5napr,15595
bo_abchap2sg5,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1705930687000,True,True,r_ecgs0vps,22823
bo_2zyh5ncrht,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1705916287000,True,True,r_6n3mwzrk,160461
bo_e7k2we3dq2,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1705901887000,True,True,r_vbntz7d38g,61254
bo_m2uwpafuax,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1705672921000,False,False,r_b6rgog41l8,21385
bo_bn849ypvjx,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1705520194000,True,True,r_1wwh40xrot,21307
bo_dautug5us2,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1705511960000,False,False,r_eh5ql0v02c,25125
bo_ms86nc3g8d,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1705445060000,False,False,r_6aj79drtph,61944
bo_4r9uvgpjjj,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1705379980000,False,False,r_4t1hzar3ku,38736
bo_tvsuxr947t,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1705188591000,True,True,r_spbkjfcpjn,33445
bo_h76fc29gbm,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1705096191000,False,False,r_99wu8er3m6,38106
bo_94jwgddtjm,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1704991055000,False,False,r_gnwf7rbw7d,54417
bo_y9sdrgv9zv,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1704891374000,False,False,r_9ma5ehsn,44118
bo_hkjb55sf5g,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1704820002000,False,False,r_jqwmx147,88918
bo_d3r8qz8wvz,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1704818774000,False,False,r_l1x2udch,21468
bo_xgh5vnxe9a,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1704765293000,False,False,r_5vzu3dtujl,27254
bo_per7h78gm5,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1704743006000,True,True,r_b00u78o5lu,23863
bo_4qx69rk943,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1704492631000,False,False,r_5olvjsu9,22468
bo_gjb28mn6tq,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1704491431000,True,True,r_k4auhpynyz,20633
bo_qg8ybvzknq,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1704475831000,False,False,r_225gr4lgqy,27011
bo_nq7uv4cdq4,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1704473200000,False,False,r_7wcurw4j,49135
bo_6wc867bwta,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1704424900000,True,True,r_56vnnifr7q,18651
bo_74h4gvcu6n,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1704416800000,True,True,r_8u1jjl9bg8,25920
bo_p5utsdp72g,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1704215411000,False,False,r_7erj8x8g2q,19696
bo_cy9cp3h5pq,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1704164411000,False,False,r_3nv37nmo,147514
bo_npdv7dy578,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1703955311000,False,False,r_9wpq25r7rz,96087
bo_59y7c7923r,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1703030816000,False,False,r_1gu0io9xgc,29505
bo_npz9upsdt5,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1702945949000,False,False,r_e700jaf1p9,28395
bo_75drr2jcht,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1702934849000,False,False,r_a090a6aqgh,45757
bo_tk6whx59wn,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1702769259000,False,False,r_eh5ql0v02c,23454
bo_54cjsfhbvn,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1702764459000,False,False,r_880co51t8d,25625
bo_hych32s45p,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1702502635000,False,False,r_7erj8x8g2q,25607
bo_nstkxuk7z4,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1702418220000,False,False,r_4usbuw9m,19816
bo_u8g3yb55hu,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1702332057000,False,False,r_6y13xe67un,43122
bo_tn7ckebd9p,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1702295503000,False,False,r_eh5ql0v02c,27065
bo_yb8w3y4eqq,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1702259203000,False,False,r_5elnl8t8,21055
bo_tvvjjgwzgj,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1702174303000,True,True,r_2t836stn9x,22771
bo_xqhmw5gzwa,NEW_ORDER,CANCELED,CANCELED,ELEVATE,1702141903000,False,False,r_8kwmhoose1,0
bo_bfak3kfcgh,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1702069903000,True,True,r_6svxb7r477,37075
bo_v4z8ybfeae,REPLACE_DAMAGED_OR_MISSING_ITEMS,DELIVERED,FULFILLED,MARKETPLACE,1701906401000,True,True,r_6ha979ik6p,2878
bo_vkn6cg69k7,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1701807829000,False,False,r_33jdy921lb,25355
bo_q4yesvp4dg,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1701804229000,False,False,r_6aj79drtph,26724
bo_r2j72exdgp,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1701704717000,False,False,r_77ryap4a,24430
bo_aj24qfknjd,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1701701417000,True,True,r_m8sa7gphpb,20555
bo_8ha4vhen98,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1701556901000,False,False,r_50zv64qi9z,166986
bo_qemkg2ygt9,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1701551501000,False,False,r_jhwwm94kja,51291
bo_ps5arpx94z,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1701484001000,False,False,r_6lrm3dvbem,25528
bo_2h75fg3k2j,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1701460901000,False,False,r_eh5ql0v02c,26699
bo_7ybwyvpkq7,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1701387688000,True,True,r_ft8wu4nw3u,28822
bo_xzfkuynbe3,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1701383488000,False,False,r_61n3dsxba3,107828
bo_jmkvqr5pqk,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1701359447000,True,True,r_6ha979ik6p,26374
bo_m8ehvetzwr,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1701304774000,False,False,r_77ryap4a,22966
bo_sge7442ktk,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1701287974000,False,False,r_6aj79drtph,180869
bo_xvn9mf8aut,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1701285872000,False,False,r_1gu0io9xgc,35264
bo_4kjf2rmy6v,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1701224751000,False,False,r_azr1v3ih8u,27713
bo_5efp4gyj3b,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1701128273000,False,False,r_ntiip9no,36154
bo_7mtnrc2qte,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1701127673000,False,False,r_ntiip9no,51294
bo_nwqsynsh4j,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1701121973000,False,False,r_6cezkktacs,40140
bo_363ayk65rh,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1701117773000,False,False,r_6aj79drtph,30579
bo_mm3kfcqrsk,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1701115373000,False,False,r_egeh8x3pum,151924
bo_6cx8fv4kyg,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1701115073000,False,False,r_9kmovs6fe1,76575
bo_62yq9gcuyp,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1701110873000,False,False,r_7zuebwbpjb,36825
bo_nkcgnpq4pp,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1701019758000,False,False,r_6lrm3dvbem,24856
bo_777rjq5x8c,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1700958258000,False,False,r_es1krd7i5g,27163
bo_np5qk5e8kv,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1700948058000,False,False,r_64aa98bqhg,80428
bo_b25kfdjfcc,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1700943258000,False,False,r_chnccb5cf6,26960
bo_pumcxd2xxp,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1700868858000,False,False,r_2776t6p5ux,23781
bo_cca38mbdud,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1700867658000,False,False,r_b3urja7z,52919
bo_4549kw5qp7,REPLACE_DAMAGED_OR_MISSING_ITEMS,DELIVERED,FULFILLED,MARKETPLACE,1700863024000,False,False,r_5elnl8t8,4787
bo_jznzqy7d8j,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1700858958000,False,False,r_8j2bygnfa1,43657
bo_9ema5cm75a,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1700855658000,False,False,r_bxj3lzkcdl,23161
bo_7q43n8y7jf,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1700847358000,False,False,r_exze6sdk,67303
bo_mq9prezvqr,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1700615536000,False,False,r_5agpvj20,45633
bo_qbqs8c7ep3,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1700598736000,False,False,r_azr1v3ih8u,24052
bo_8jknb9tst5,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1700594536000,False,False,r_3nv37nmo,85722
bo_5jv3dfbakh,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1700587936000,False,False,r_7e24ckl5r9,37911
bo_2qc6zbnzt2,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1700578244000,False,False,r_b3o7h4ck9e,24430
bo_ag5adujrgx,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1700528144000,False,False,r_912i88fl,48565
bo_b3vp23kq7w,BACKORDER,DELIVERED,FULFILLED,MARKETPLACE,1700528144000,False,False,r_912i88fl,13860
bo_fznkrfr6jh,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1700524844000,False,False,r_64oq6mwmyx,22771
bo_3fhes7psnj,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1700515844000,False,False,r_5elnl8t8,21055
bo_cjjz8nrrq3,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1700508944000,False,False,r_8m1zmt7u,63030
bo_2bs3f8bhw9,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1700506844000,False,False,r_e1uzzxrntw,38606
bo_xzuynxjx7b,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1700497498000,False,False,r_xdfypkuqsr,25430
bo_2h6vud6n6m,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1700422498000,False,False,r_6n3wfb56cb,28902
bo_ch9ht9yh6n,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1700417098000,False,False,r_880co51t8d,25125
bo_akeptdtkw2,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1700313298000,False,False,r_3nnf5ni3lh,29893
bo_n5sbg3e7xc,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1700278198000,True,True,r_9wpq25r7rz,85996
bo_rprhea59pd,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1700261398000,False,False,r_7ifanmic,51222
bo_9vcpvfsm7z,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1700171864000,False,False,r_4b1wf0dbpx,70376
bo_u5xnytzmky,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1700157997000,False,False,r_evd322kw56,18568
bo_mnwzr7yk8f,NEW_ORDER,CANCELED,CANCELED,MARKETPLACE,1700098548000,False,False,r_evd322kw56,0
bo_ap9ddbp8y7,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1700092248000,False,False,r_77ryap4a,31555
bo_axceg5kk7s,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1700059701000,False,False,r_3yoygg8ut0,183821
bo_48vywrktcr,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1700058649000,False,False,r_6726zq6g,25516
bo_rze5znazen,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1700004649000,True,True,r_ue6yaaufc5,89213
bo_8xkbu2y83w,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1700001049000,False,False,r_8jq6dj4z48,29898
bo_8rnn5x2b3k,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1699996249000,False,False,r_6lrm3dvbem,25406
bo_nm3v2h9ftx,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1699830775000,False,False,r_254ml9zo8z,47585
bo_t8agef8r5x,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1699825375000,True,True,r_wqvwkn7u6t,20385
bo_abwk27us9f,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1699750975000,False,False,r_33jdy921lb,11391
bo_mqz3y843tv,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1699728475000,False,False,r_99wu8er3m6,46304
bo_96ggbgamb7,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1699558075000,False,False,r_e700jaf1p9,84332
bo_dhsecb6m3x,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1699550140000,False,False,r_e1uzzxrntw,282469
bo_m9gyv7ce39,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1699499740000,False,False,r_8j2bygnfa1,38192
bo_7rw6ccvsgz,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1699467940000,False,False,r_9ma5ehsn,31719
bo_jyrcdd7pbr,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1699466440000,False,False,r_es1krd7i5g,30591
bo_ftwbfdkd63,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1699393050000,False,False,r_e1uzzxrntw,26675
bo_8ejvkazafs,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1699300100000,False,False,r_bxj3lzkcdl,48061
bo_qjej99msmp,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1699231012000,False,False,r_vcxefnj4fy,23363
bo_vjahaxfsch,NEW_ORDER,SHIPPED,FULFILLED,MARKETPLACE,1699223512000,True,True,r_b3urja7z,92843
