tokens,names,types,states,start_sending_at,recipient_count,delivered_count,view_count,click_count,open_based_orders_count,open_based_total_order_value,click_based_orders_count,click_based_total_order_value
bmc_efu2mw2a62,🎄Winter Garden Wreath Collection 🎇,ONE_TIME,COMPLETED,1699722000000.0,6222.0,3363.0,1563.0,37.0,9.0,5090.0,1.0,320.0
bmc_tau4dy42av,All Holiday Tablecloth Collection Back in Stock,ONE_TIME,COMPLETED,1699113600000.0,6221.0,3428.0,1702.0,41.0,12.0,7259.0,0.0,0.0
bmc_mmz7eqm3jr,Gooseberry ,ONE_TIME,COMPLETED,1698508800000.0,6217.0,4186.0,1657.0,36.0,6.0,1630.5,2.0,604.0
bmc_dxsj4hj5gp,"Noel Tablecloth, Back In Stock!",ONE_TIME,COMPLETED,1698249600000.0,6214.0,4099.0,1582.0,51.0,7.0,2183.0,1.0,461.0
bmc_8w5hjgvpzt,Make Your Holiday Table Sparkle with a Noel Tablecloth,ONE_TIME,COMPLETED,1697299200000.0,6212.0,4219.0,1493.0,51.0,9.0,7115.0,4.0,2332.5
bmc_mb82yp6uxe,Introduce Renne Red & Green,ONE_TIME,COMPLETED,1696694400000.0,6209.0,4302.0,1737.0,41.0,9.0,5280.0,1.0,312.0
bmc_j2avfufg2k,🎃Don’t miss out! Pumpkin Tablecloth is back in stock and selling fast!,ONE_TIME,COMPLETED,1696089600000.0,6202.0,4151.0,1591.0,20.0,4.0,3257.0,0.0,0.0
bmc_zn3gvxumt7,Introduce Squirrel,ONE_TIME,COMPLETED,1695484800000.0,6199.0,4214.0,1711.0,35.0,7.0,4874.0,1.0,2798.0
bmc_hshz2pey47,Pre-order PUMKIN,ONE_TIME,COMPLETED,1694880000000.0,6195.0,4301.0,1741.0,39.0,14.0,7902.5,3.0,754.0
bmc_2md3549qfp,Fall in Love with Fig Citrine: Your New Autumn Table Essential!,ONE_TIME,COMPLETED,1694275200000.0,6019.0,4261.0,1760.0,36.0,10.0,3654.5,0.0,0.0
bmc_txzph83am6,🍁 Embrace Autumn with Elegance: Jardin Mustard & Grey Collection is Here!,ONE_TIME,COMPLETED,1693670400000.0,6193.0,4226.0,1599.0,28.0,16.0,4820.0,4.0,1187.5
bmc_gx9vw8yezr,💙💙Elegant Dining Starts Here: Azulejo Blue Tablecloth Series💙💙,ONE_TIME,COMPLETED,1693065600000.0,5979.0,4351.0,1751.0,61.0,9.0,2432.5,0.0,0.0
bmc_cr27dfan2s,"""Fresh Arrivals: Introducing Cassis Blue & Green Tablecloth Collection",ONE_TIME,COMPLETED,1692460800000.0,5978.0,4157.0,1736.0,72.0,10.0,3952.5,2.0,672.0
bmc_ep4w6jzcsg,Introducing: Vibrant Elegance - Grenadine Orange & Green Tablecloth ,ONE_TIME,COMPLETED,1692115200000.0,5977.0,4079.0,1643.0,64.0,7.0,4681.0,2.0,610.0
bmc_3wsrr42hfw,📢ARE YOU READY FOR 10% OFF SUMMER SALE 2023???😃😃,ONE_TIME,COMPLETED,1689678000000.0,5969.0,3773.0,1242.0,18.0,9.0,7038.0,0.0,0.0
bmc_tvzkqxzkpf,Don't Miss Out! Insider Access to the Hottest Deals at Faire Summer Sale!,ONE_TIME,COMPLETED,1689609600000.0,5969.0,3723.0,1198.0,20.0,9.0,6487.0,3.0,1929.0
bmc_qku5bjfzp7,Early Insider Access: Shop the Faire Summer Sale before Anyone Else!,ONE_TIME,COMPLETED,1689436800000.0,5969.0,4365.0,1795.0,59.0,24.0,15393.5,7.0,2621.0
bmc_jrx8pwszx9,Brighten Up Your Summer Table with Our New Collection of Tablecloths☀ (Copy 1),ONE_TIME,COMPLETED,1688745600000.0,5966.0,4152.0,1629.0,40.0,7.0,2851.0,1.0,278.5
bmc_4wfg8aaqme,✨July 4th is around a corner: Celebrate with Stunning Home Decor! ,ONE_TIME,COMPLETED,1687536000000.0,5963.0,4064.0,1636.0,30.0,11.0,5685.0,3.0,1289.0
bmc_9y65f9g8ev,✨Avignon Red & Blue: Get It Now!✨,ONE_TIME,COMPLETED,1687363200000.0,5963.0,4133.0,1654.0,37.0,11.0,6077.5,3.0,2669.0
bmc_m9uenkmuf8,Untitled campaign,ONE_TIME,COMPLETED,1686326400000.0,5962.0,4060.0,1655.0,11.0,3.0,1620.5,0.0,0.0
bmc_jc7cjwf6cu,back in stock but not long ,ONE_TIME,COMPLETED,1685721600000.0,5960.0,4089.0,1645.0,46.0,1.0,258.0,0.0,0.0
bmc_3czenzg47e,Enchanting Beauty of Provençe: Introducing the Avignon Pink!,ONE_TIME,COMPLETED,1685116800000.0,5958.0,4093.0,1644.0,29.0,3.0,1506.5,1.0,439.5
bmc_57ftn6ch9m,Ansouis: Provence Village in May 🌻,ONE_TIME,COMPLETED,1683907200000.0,5960.0,4121.0,1730.0,18.0,8.0,3039.0,0.0,0.0
bmc_26jayrnh9k,Brighten Up Your Summer Table with Our New Collection of Tablecloths☀,ONE_TIME,COMPLETED,1683302400000.0,5961.0,4161.0,1663.0,47.0,6.0,1684.0,2.0,497.0
bmc_serxxtuzx5,Flowers: a Spring Tribute,ONE_TIME,COMPLETED,1682092800000.0,5962.0,4153.0,1739.0,13.0,5.0,2181.0,0.0,0.0
bmc_5au3wjtbm3,Our New Bestseller,ONE_TIME,COMPLETED,1681488000000.0,5962.0,4105.0,1594.0,51.0,5.0,2127.5,2.0,1152.5
bmc_vnhe9mmwv9,La Mer Aqua & Citrine,ONE_TIME,COMPLETED,1680883200000.0,5962.0,4136.0,1683.0,32.0,7.0,3049.0,1.0,516.5
bmc_c6ys5unnrw,✨Avignon Pistache: Get It Now!✨,ONE_TIME,COMPLETED,1680278400000.0,5961.0,4129.0,1718.0,38.0,8.0,2895.5,1.0,382.5
bmc_yxwf4qdb7q,Avignon Pink City,ONE_TIME,COMPLETED,1679673600000.0,6121.0,4176.0,1677.0,37.0,8.0,5499.5,0.0,0.0
bmc_sac98jwe6s,🚨Back In Stock 💐Ready for Spring ,ONE_TIME,COMPLETED,1679068800000.0,6119.0,4280.0,1706.0,38.0,5.0,1545.0,1.0,390.0
bmc_fsngb2nx5k,✨New Spring Collection is Launching✨,ONE_TIME,COMPLETED,1678723200000.0,6117.0,4215.0,1709.0,74.0,10.0,5970.0,1.0,482.0
bmc_4dpza3f3fb,Floating Market in Provence,ONE_TIME,COMPLETED,1678467600000.0,6117.0,4268.0,1786.0,10.0,6.0,3064.5,0.0,0.0
bmc_bxzt7veqj4,New Spring Collection 2023,ONE_TIME,COMPLETED,1677258000000.0,6114.0,4206.0,1750.0,23.0,2.0,475.0,0.0,0.0
bmc_kyzbge5cem,Flower Market in Aix-en-Provence 💐,ONE_TIME,COMPLETED,1676653200000.0,6115.0,4216.0,1749.0,14.0,1.0,223.0,0.0,0.0
bmc_pwgrqasytv, winter sale2023 (Copy 1),ONE_TIME,COMPLETED,1674493200000.0,6111.0,4227.0,1609.0,38.0,14.0,9762.5,0.0,0.0
bmc_jpntce7gaf,winter sale remind 2023,ONE_TIME,COMPLETED,1674561600000.0,6111.0,524.0,0.0,0.0,0.0,0.0,0.0,0.0
bmc_836q6epxq6, winter sale2023,ONE_TIME,COMPLETED,1674234000000.0,6110.0,4267.0,1652.0,37.0,17.0,10492.5,2.0,1493.0
bmc_sxafm5vayy,Back In Stock,ONE_TIME,COMPLETED,1673629200000.0,6109.0,4408.0,1726.0,79.0,7.0,4081.5,1.0,1208.0
bmc_z77qszmyxa,👉7 Reasons Why They ❤ Our French Tablecloths 😍 2023,ONE_TIME,COMPLETED,1673024400000.0,6108.0,4376.0,1711.0,56.0,6.0,2960.0,0.0,0.0
bmc_3gz2n5hdfn,✨New for the Holidays: Saint-Rémy d'Or et Vert✨,ONE_TIME,COMPLETED,1668704400000.0,6095.0,4339.0,1804.0,42.0,9.0,4239.5,0.0,0.0
bmc_8hsydsjc8n,✨New for the Holidays: Saint-Rémy d'Or et Rouge✨,ONE_TIME,COMPLETED,1668099600000.0,6092.0,4372.0,1802.0,54.0,14.0,9306.0,2.0,980.0
bmc_429s6dau7p,✨🦌 Renne Collection Back in Stock🎄,ONE_TIME,COMPLETED,1667404800000.0,6089.0,4269.0,1760.0,51.0,7.0,3791.0,1.0,520.0
bmc_uyrtex2wyr,🎄Noel Collection Back in Stock 🎄 (1),ONE_TIME,COMPLETED,1666368000000.0,6086.0,4307.0,1796.0,42.0,6.0,4679.5,1.0,210.0
