token,order_token,product_token,brand_order_token,product_name,product_option_name,suggested_retail_price,retailer_price,retailer_original_price,quantity,total_retailer_price,retailer_total,discount_percentage,localized_brand_order_number,product_variations
oi_g3k4g6t86s,o_vxt9f7pd3u,p_aexgxsghfh,bo_7wpmasgxbd,Military Green Crew Neck T-Shirt,M,1705,682,682,1,682,682,0,#7WPMASGXBD,
oi_3snbzvu8jx,o_vxt9f7pd3u,p_aexgxsghfh,bo_7wpmasgxbd,Military Green Crew Neck T-Shirt,L,1705,682,682,1,682,682,0,#7WPMASGXBD,
oi_dn927a7vue,o_vxt9f7pd3u,p_aexgxsghfh,bo_7wpmasgxbd,Military Green Crew Neck T-Shirt,XL,1705,682,682,1,682,682,0,#7WPMASGXBD,
oi_uxscmmszr6,o_vxt9f7pd3u,p_aexgxsghfh,bo_7wpmasgxbd,Military Green Crew Neck T-Shirt,2XL,1705,682,682,1,682,682,0,#7WPMASGXBD,
oi_q64h4jeg4y,o_vxt9f7pd3u,p_hmkhv4g497,bo_7wpmasgxbd,Heather Indigo Crew Neck T-Shirt,XL,1705,682,682,1,682,682,0,#7WPMASGXBD,
oi_yzhx3tyerz,o_vxt9f7pd3u,p_hmkhv4g497,bo_7wpmasgxbd,Heather Indigo Crew Neck T-Shirt,L,1705,682,682,1,682,682,0,#7WPMASGXBD,
oi_jp6ta5tgg5,o_vxt9f7pd3u,p_6mjy2uxzxz,bo_7wpmasgxbd,Carbon Crew Neck Tee,L,1705,682,682,1,682,682,0,#7WPMASGXBD,
oi_s5e4wwb36k,o_vxt9f7pd3u,p_6mjy2uxzxz,bo_7wpmasgxbd,Carbon Crew Neck Tee,XL,1705,682,682,1,682,682,0,#7WPMASGXBD,
oi_zx7j569ygg,o_vxt9f7pd3u,p_xhhgk2nnba,bo_7wpmasgxbd,Heather Burgundy Crew Neck T-Shirt,L,1705,682,682,1,682,682,0,#7WPMASGXBD,
oi_skry73wr9n,o_vxt9f7pd3u,p_xhhgk2nnba,bo_7wpmasgxbd,Heather Burgundy Crew Neck T-Shirt,M,1705,682,682,1,682,682,0,#7WPMASGXBD,
oi_uwp2r67t7y,o_vxt9f7pd3u,p_xhhgk2nnba,bo_7wpmasgxbd,Heather Burgundy Crew Neck T-Shirt,XL,1705,682,682,1,682,682,0,#7WPMASGXBD,
oi_dpqwdvu7ks,o_vxt9f7pd3u,p_xhhgk2nnba,bo_7wpmasgxbd,Heather Burgundy Crew Neck T-Shirt,2XL,1705,682,682,1,682,682,0,#7WPMASGXBD,
oi_29wzs5wz3e,o_vxt9f7pd3u,p_szf6pmhzds,bo_7wpmasgxbd,Heather Sapphire Short Sleeve Crew Neck T-Shirt,L,1705,682,682,1,682,682,0,#7WPMASGXBD,
oi_z25w9xgthr,o_vxt9f7pd3u,p_szf6pmhzds,bo_7wpmasgxbd,Heather Sapphire Short Sleeve Crew Neck T-Shirt,M,1705,682,682,1,682,682,0,#7WPMASGXBD,
oi_kscv8yfgwk,o_vxt9f7pd3u,p_ne28r8hbv2,bo_7wpmasgxbd,Heather Seafarer Short Sleeve Crew Neck T-Shirt,S,1705,682,682,1,682,682,0,#7WPMASGXBD,
oi_n7e3uq34wp,o_vxt9f7pd3u,p_ne28r8hbv2,bo_7wpmasgxbd,Heather Seafarer Short Sleeve Crew Neck T-Shirt,M,1705,682,682,1,682,682,0,#7WPMASGXBD,
oi_mkz59xfeje,o_vxt9f7pd3u,p_ne28r8hbv2,bo_7wpmasgxbd,Heather Seafarer Short Sleeve Crew Neck T-Shirt,L,1705,682,682,1,682,682,0,#7WPMASGXBD,
oi_v85c2fn7g7,o_vxt9f7pd3u,p_ne28r8hbv2,bo_7wpmasgxbd,Heather Seafarer Short Sleeve Crew Neck T-Shirt,XL,1705,682,682,1,682,682,0,#7WPMASGXBD,
oi_w3tu6pu5b3,o_vxt9f7pd3u,p_v9vmgr3m4t,bo_7wpmasgxbd,Black Polo,XL,2245,898,898,1,898,898,0,#7WPMASGXBD,
oi_uw6uupcghh,o_vxt9f7pd3u,p_e9w8d86bdc,bo_7wpmasgxbd,Heather Seafarer Short Sleeve Vee Neck T-Shirt,L,1692,677,677,1,677,677,0,#7WPMASGXBD,
oi_ads5b3rpb9,o_vxt9f7pd3u,p_e9w8d86bdc,bo_7wpmasgxbd,Heather Seafarer Short Sleeve Vee Neck T-Shirt,XL,1692,677,677,1,677,677,0,#7WPMASGXBD,
oi_6cmwbm4cp6,o_vxt9f7pd3u,p_95axe6dfn6,bo_7wpmasgxbd,Heather Navy Active Crew Neck T-Shirt,XL,2542,1017,1017,1,1017,1017,0,#7WPMASGXBD,
oi_rutmj6mqdp,o_vxt9f7pd3u,p_wj3u3m87yx,bo_7wpmasgxbd,Black Active Crew Neck T-Shirt,XL,2542,1017,1017,1,1017,1017,0,#7WPMASGXBD,
oi_xd4q84kpwa,o_vxt9f7pd3u,p_3t9x6drd9q,bo_7wpmasgxbd,Black Never Socks 3-Pack,L,2999,1499,1499,1,1499,1499,0,#7WPMASGXBD,
oi_abc4cw76u7,o_vxt9f7pd3u,p_4xe3gpdex5,bo_7wpmasgxbd,Heather Voyager Short Sleeve Crew Neck T-Shirt,L,1705,682,682,1,682,682,0,#7WPMASGXBD,
oi_9t4hebgc62,o_vxt9f7pd3u,p_4xe3gpdex5,bo_7wpmasgxbd,Heather Voyager Short Sleeve Crew Neck T-Shirt,XL,1705,682,682,1,682,682,0,#7WPMASGXBD,
oi_4f9ukburms,o_vxt9f7pd3u,p_2dks743yby,bo_7wpmasgxbd,Steel Short Sleeve Crew Neck T-Shirt,M,1705,682,682,1,682,682,0,#7WPMASGXBD,
oi_xx2tgbny9f,o_vxt9f7pd3u,p_2dks743yby,bo_7wpmasgxbd,Steel Short Sleeve Crew Neck T-Shirt,L,1705,682,682,1,682,682,0,#7WPMASGXBD,
oi_qr834733sd,o_appugjkuvd,p_ct8bqyz5rd,bo_ubcm38y799,Black Bomber Jacket,S,6999,3499,3499,6,20994,20994,0,#UBCM38Y799,
oi_gwm98b6d2v,o_appugjkuvd,p_ct8bqyz5rd,bo_ubcm38y799,Black Bomber Jacket,M,6999,3499,3499,17,59483,59483,0,#UBCM38Y799,
oi_9r9ztdm9ra,o_appugjkuvd,p_ct8bqyz5rd,bo_ubcm38y799,Black Bomber Jacket,L,6999,3499,3499,24,83976,83976,0,#UBCM38Y799,
oi_mdv7e49a7c,o_appugjkuvd,p_ct8bqyz5rd,bo_ubcm38y799,Black Bomber Jacket,XL,6999,3499,3499,17,59483,59483,0,#UBCM38Y799,
oi_kwzp5smtsf,o_appugjkuvd,p_ct8bqyz5rd,bo_ubcm38y799,Black Bomber Jacket,2XL,6999,3499,3499,4,13996,13996,0,#UBCM38Y799,
