tokens,creation_reasons,states,fulfillment_states,sources,brand_contacted_at_values,first_order_for_brand_values,very_first_order_for_brand_values,retailer_tokens,payout_total_values,retailer_names,retailer_website_urls,retailer_store_types,is_insider
bo_m2q2cnbdpr,NEW_ORDER,PROCESSING,UNFULFILLED,ELEVATE,1720198415000,False,False,r_tcprrk64jb,28396,e-jae's boutique,http://www.ejaesboutique.com,Clothing Boutique,False
bo_ua54hq95p4,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1719985396000,True,True,r_qnqy7qq2rx,22974,37th Avenue,http://37thavetulsa.com/,Clothing Boutique,False
bo_ghwahjwp3j,NEW_ORDER,PROCESSING,UNFULFILLED,MARKETPLACE,1719949996000,True,True,r_uz39yzz5dk,73092,Stroud CrossFit,http://stroudcrossfit.com/,Fitness or Yoga Studio,False
bo_rxyykzus3w,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1719831559000,True,True,r_9q24zzq4,15032,Paperdoll Boutique,,Clothing Boutique,False
bo_p9muxn6yf6,REPLACE_DAMAGED_OR_MISSING_ITEMS,DELIVERED,FULFILLED,MARKETPLACE,1719489714000,True,True,r_7kehptu8bu,48953,Prim Sage Boutique,http://www.primsage.com/,Clothing Boutique,True
bo_kjar28esn2,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1719458681000,True,True,r_5tgrhsff5m,14710,Rule 32,https://www.facebook.com/Rule-32-100909001657850,Spa or Beauty Store,False
bo_3ra54upryd,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1719412053000,True,True,r_76578gynck,28954,Mercy Hospital Berryville,https://www.mercy.net/practice/mercy-hospital-berryville?utm_source=google&utm_medium=organic_search&utm_campaign=yext&utm_term=Central&utm_content=website&y_source=1_MTI5OTY0MTYtNzE1LWxvY2F0aW9uLndlYnNpdGU=,,True
bo_nfbuwqaht9,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1719232370000,True,True,r_a999r5u3fa,47209,Battle Republic,http://www.battlerepublic.com/,Fitness or Yoga Studio,False
bo_f7635yjkpb,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1719097070000,True,True,r_a6ixsyt80j,125806,Coastal Blues Boutique,http://coastalbluesboutique.com/,Clothing Boutique,False
bo_7wcuqu8bme,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1719082370000,False,False,r_6zr4amusw3,17166,PIETRA,http://www.pietrastudio.com/,,False
bo_rzxy2mr2cz,NEW_ORDER,PROCESSING,FULFILLED,ELEVATE,1718799662000,True,True,r_a2tpddjv7z,15959,Futuristic Innovative Graphics,http://www.4t-shirts.com/,Clothing Boutique,True
bo_wd2rg75k6q,REPLACE_DAMAGED_OR_MISSING_ITEMS,PROCESSING,FULFILLED,ELEVATE,1718726062000,True,True,r_tcprrk64jb,1655,e-jae's boutique,http://www.ejaesboutique.com,Clothing Boutique,True
bo_6sw9pe896n,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1718646162000,False,False,r_850g8izm54,154258,Bronco Off Roadeo,http://www.broncooffroadeo.com/,Gift Store,False
bo_h5gf2hpu6z,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1718645262000,True,True,r_5edehy479e,33355,1839 & Co.,http://peachesandtortillamercantile.com/,Clothing Boutique,False
bo_mmzxquf45c,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1718489458000,True,True,r_xpsy246r9t,34282,Caliber Custom Clothiers,http://Caliberclothiers.com,Clothing Boutique,False
bo_2yct87b4p9,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1718472058000,False,False,r_qgcyhp8538,16444,Olio Provisions,http://www.olioprovisions.com,General or Mercantile Store,False
bo_dvrbyyuzvz,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1718223948000,True,True,r_qgcyhp8538,13001,Olio Provisions,http://www.olioprovisions.com,General or Mercantile Store,False
bo_ksdrpn67yf,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1718058392000,True,True,r_90yokxp540,13609,Epic Style,https://maps.google.com/?cid=6544529839124645933,Gift Store,False
bo_2gqgretht6,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1717733185000,True,True,r_7kehptu8bu,72415,Prim Sage Boutique,http://www.primsage.com/,Clothing Boutique,False
bo_pa8d4dmmmu,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1717727785000,True,True,r_xxsdfqtz8p,22654,Southernly Sweet Boutique,http://www.southernlysweetboutique.com/,,False
bo_f2bexx58w9,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1717692845000,True,True,r_7e2d5azsd4,17614,Vividdy,http://vividdy.com/,General or Mercantile Store,False
bo_h367kxbj4s,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1717456628000,True,True,r_6csbesu3,20490,Village Child,http://www.shopvillagechild.com,,False
bo_67gqnbsz2x,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1717193840000,True,True,r_tcprrk64jb,14012,e-jae's boutique,http://www.ejaesboutique.com,Clothing Boutique,False
bo_ubetm78mhb,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1717177940000,True,True,r_j7373ybfxd,41558,Specialty Goods,,Gift Store,False
bo_8qv78nkeq6,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1716837703000,False,False,r_3pc6crr12h,150949,La De Da Inc,http://www.ladeda.net,Clothing Boutique,False
bo_ss2x4dy35w,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1716638313000,False,False,r_3zpvni7irl,17199,A.L.C. Italian Grocery,http://alcitaliangrocery.com/,Grocery or Liquor Store,True
bo_m2ehdfa8h9,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1716570550000,False,False,r_6zr4amusw3,41169,PIETRA,http://www.pietrastudio.com/,,True
bo_vuthm94hhm,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1716567850000,True,True,r_gt5xmttrvz,36014,Fitness Impact Training,http://www.fitcenterpensacola.com/,Fitness or Yoga Studio,True
bo_5rxmbtv6cv,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1716567550000,True,True,r_tvstcv72rh,16184,24 Golf,https://the24golf.com/,,True
bo_cychuvbg57,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1716326575000,True,True,r_6zr4amusw3,34480,PIETRA,http://www.pietrastudio.com/,,True
