collection_title,created_at,updated_at,total_items,collection_promo,collection_promo_discount,collection_promo_started_at,brand
Avery Organic Cotton Collection,1714767801000.0,1714767801000.0,10.0,0.0,0.0,0.0,Crane Baby
"Crane Humidifiers, Air Purifiers, Steam Inhalers, Vapor Pads",1697132252000.0,1713797927000.0,52.0,0.0,0.0,0.0,Crane Baby
Caspian Ocean Collection,1664473944000.0,1715799249000.0,14.0,0.0,0.0,0.0,Crane Baby
Ezra Woodland Collection,1664473944000.0,1714756443000.0,16.0,0.0,0.0,0.0,Crane Baby
Kendi Safari Collection,1664473943000.0,1714750618000.0,15.0,0.0,0.0,0.0,Crane Baby
Parker Floral Collection,1664473943000.0,1716396075000.0,14.0,0.0,0.0,0.0,Crane Baby
Kaleidoscope Solids Collection,1664473944000.0,1714754317000.0,25.0,0.0,0.0,0.0,Crane Baby
