tokens,creation_reasons,states,fulfillment_states,sources,brand_contacted_at_values,first_order_for_brand_values,very_first_order_for_brand_values,retailer_tokens,payout_total_values,retailer_names,retailer_website_urls,retailer_store_types,is_insider
bo_u56djmdnup,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1696268980000,False,False,r_b020dac5,142276,A STORE NAMED STUFF,http://WWW.ASTORENAMEDSTUFF.COM,General or Mercantile Store,True
bo_fsquj8687n,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1696266580000,False,False,r_d32ohvknfn,20284,finditgirl,http://finditgirl.com,Home Decor Store,True
bo_eqqd3wk68s,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1696208380000,False,False,r_mcvgckuy8p,25617,"you, alter'd",http://youalterd.com,Clothing Boutique,False
bo_ckhkv9e37e,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1696187380000,True,True,r_nr46uuuywe,103362,Camellia Boutique,http://Camelliaboutiques.com,Clothing Boutique,False
bo_ftys7gfd7q,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1696185280000,False,False,r_8hfa1bf0ef,22693,Beach House,https://maps.google.com/?cid=12015516746780982065,,False
bo_ba6au4d76b,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1696180480000,False,False,r_czsgvcrw,32247,Seagrass Boutique,http://seagrassboutique.com,Clothing Boutique,True
bo_h6yndrjaja,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1696178080000,False,False,r_5dg9gdsn,25236,Malgorzata's,http://www.malgorzatas.com/,,False
bo_esdxrprygy,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1696174780000,False,False,r_bs5h2x38da,94075,Valley Sole,,,False
bo_zmkgj2j2tz,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1696169680000,False,False,r_9fmwwts0oy,97513,Main Street Merchants 208 N Main,http://Www.mainstreetmerchantscomroe.com,Clothing Boutique,True
bo_uv6qq6zj3c,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1696129480000,False,False,r_2qgilml0bq,22400,A Place Of Our Own,,Florist or Garden Store,True
bo_7mzdrua8v8,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1696112380000,False,False,r_8qw8zqbrqm,131273,Elora Home Interiors,http://elorahomeinteriors.com,Home Decor Store,False
bo_88mcwqddug,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1696107880000,True,True,r_9anjh5tl,131948,Left Bank Gallery,http://www.leftbankgallery.com/,,False
bo_huj56rq55f,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1696092580000,False,False,r_9d10zxea,40722,nest,,Gift Store,True
bo_qnz8wvnmq2,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1696033780000,False,False,r_dgio70dyke,51477,LavedaMae Boutique,,Clothing Boutique,True
bo_3w49u469rb,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1696028980000,False,False,r_2jhjn536ux,24808,Harlow Lifestyle & Gift,https://maps.google.com/?cid=14023624437698705978,Gift Store,False
bo_jpepxeda4t,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1696018480000,False,False,r_2jhjn536ux,168400,Harlow Lifestyle & Gift,https://maps.google.com/?cid=14023624437698705978,Gift Store,False
bo_hxbthkgjs9,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1696000737000,False,False,r_afpfb9j7,143442,Jupiter Row,https://jupiterrow.com,General or Mercantile Store,True
bo_pkpjbbp4sa,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1696000437000,False,False,r_2sy3hxjtfb,40681,Spoiled Chics,http://www.spoiledchics.com,Clothing Boutique,False
bo_7u8ew7pnrm,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1695959271000,False,False,r_53likuas,99568,Jenny Oosterwyk,,,True
bo_y48hp62jzh,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1695950871000,False,False,r_el7jmg6ohr,69785,Fika Boutique,https://www.fikaboutique.com,Clothing Boutique,False
bo_2cykgueap9,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1695950271000,False,False,r_ssj97sto,34942,laurie brenan,http://WWW.POSYHANDPICKED.COM,,False
bo_jjwwzvfu28,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1695923271000,False,False,r_f3ukewnhdp,137984,Hat Six Travel Center,http://www.hatsixtravel.com/,Gift Store,True
bo_pwmddme3zq,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1695905677000,False,False,r_extyf8b6w6,81609,The Stall,https://maps.google.com/?cid=3273353455846437814,,False
bo_p8xa6wk8b7,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1695905377000,False,False,r_ol4ynofauv,24596,AJ & MOS,http://www.ajandmos.com/,Clothing Boutique,True
bo_3rvp98eavb,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1695899077000,True,True,r_ecufyr8qwp,130637,Sandee Leather Co,https://www.silverbelleleather.com/,Clothing Boutique,False
bo_3scqvhq9v5,REPLACE_DAMAGED_OR_MISSING_ITEMS,DELIVERED,FULFILLED,ELEVATE,1695860575000,True,True,r_eefjhg9u,6227,Gum Tree Shop & Cafe,http://www.gumtreela.com/,,True
bo_23f3j7e28d,NEW_ORDER,CANCELED,CANCELED,MARKETPLACE,1695853777000,True,True,r_e0dmym6s,0,SoLo,http://www.solocedros.com/,Home Decor Store,False
bo_6gnevcwg7d,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1695851677000,False,False,r_e5105d57,27261,PERGOLINA,http://www.pergolina.com,,True
bo_j46wfj87mk,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1695833977000,False,False,r_5ckdntoz,25071,Molly and Margie’s,http://www.mollyandmargies.com,Clothing Boutique,False
bo_pe8k64rx9t,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1695833377000,False,False,r_26qjkkfl,41148,Maria Luisa Boutique,http://www.marialuisaboutique.com,Clothing Boutique,True
bo_sd4eqk9unx,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1695831746000,False,False,r_99uuem6q,45189,Sofia's Boutique,https://www.sofiasboutique.us,,True
bo_4xn5z5kkfy,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1695782846000,False,False,r_50hprb9v,76599,Joseph's Cottage,https://www.josephscottage.com/,Clothing Boutique,True
bo_t6yse75ekq,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1695667836000,False,False,r_cd6odm0gnj,342616,Urban Found,https://maps.google.com/?cid=15722417306875851495,,False
bo_xqy8wrvk2j,REPLACE_DAMAGED_OR_MISSING_ITEMS,DELIVERED,FULFILLED,MARKETPLACE,1695661865000,False,False,r_c23h30xc,20055,CRAIG RYANS,http://www.craigryansinteriors.com,Home Decor Store,True
bo_ddjyfzucrt,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1695660036000,False,False,r_2sy3hxjtfb,39452,Spoiled Chics,http://www.spoiledchics.com,Clothing Boutique,False
bo_fmffc55ukw,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1695597956000,False,False,r_7c47yrvv8u,49815,Fig Tree Accessories Rice Village,http://www.figtreejewelry.com/,Clothing Boutique,True
bo_k47t5ny5jh,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1695579656000,True,True,r_b4cwcrav,54530,Bella Funk Boutique,http://www.bellafunkboutique.com/,Clothing Boutique,False
