tokens,names,types,states,start_sending_at,recipient_count,delivered_count,view_count,click_count,open_based_orders_count,open_based_total_order_value,click_based_orders_count,click_based_total_order_value
bmc_bf23y9beyh,Must-have leather bags for holiday :),ONE_TIME,COMPLETED,1669744837000.0,2387.0,1999.0,482.0,6.0,10.0,5967.0,0.0,0.0
bmc_v4zwzurhym, Ch...Ch...Chain,ONE_TIME,COMPLETED,1668438000000.0,2381.0,2007.0,698.0,20.0,10.0,5278.0,1.0,690.0
bmc_gxd47ynvkc, Groovy Fall Style!,ONE_TIME,COMPLETED,1667916000000.0,2379.0,2011.0,698.0,6.0,15.0,7369.0,0.0,0.0
bmc_bh4ctes63f,Men's Gift Guide,ONE_TIME,COMPLETED,1668693600000.0,2381.0,2001.0,678.0,8.0,6.0,3009.0,1.0,333.0
bmc_eb3wjwtjvf,The Black List,ONE_TIME,COMPLETED,1667660400000.0,2377.0,1500.0,504.0,8.0,8.0,3970.0,1.0,273.0
bmc_6ffqn7ybec,You forget to checkout your Latico Leathers cart! (Copy 1),ONE_TIME,COMPLETED,1666969366000.0,35.0,30.0,15.0,2.0,0.0,0.0,0.0,0.0
bmc_9gysc7cqu3,Meet our leathery Crochet Collection,ONE_TIME,COMPLETED,1666098000000.0,2111.0,1791.0,589.0,14.0,10.0,5615.0,1.0,969.0
bmc_stam6fmkkv,Modern backpacking!,ONE_TIME,COMPLETED,1665759626000.0,2109.0,1796.0,654.0,19.0,12.0,6739.0,1.0,885.0
bmc_7bensd8bhw,Holiday Wallet Wishlist,ONE_TIME,COMPLETED,1667332810000.0,2114.0,1780.0,655.0,15.0,12.0,8381.0,1.0,1347.0
bmc_q6jvaza83r,"Organized Crossbodies… Yes, please!",ONE_TIME,COMPLETED,1666616400000.0,2112.0,1786.0,616.0,12.0,8.0,5875.0,1.0,985.0
bmc_prhdb58xvm,Not on Faire Yet? (1),ONE_TIME,COMPLETED,1664564430000.0,1100.0,954.0,295.0,5.0,0.0,0.0,0.0,0.0
bmc_jyf3u59kz8,"Just In, Jagger!",ONE_TIME,COMPLETED,1662665797000.0,2085.0,1812.0,673.0,10.0,11.0,6171.0,1.0,298.0
bmc_kmk62wctzd,This Fall's Captivating Crossbodies,ONE_TIME,COMPLETED,1663704405000.0,2094.0,1817.0,605.0,10.0,11.0,4707.0,2.0,840.0
bmc_mbcy875zxj,We're Crazy for Cooper!,ONE_TIME,COMPLETED,1664370000000.0,2100.0,1815.0,600.0,4.0,10.0,6371.0,0.0,0.0
bmc_8s7y6s26hd,You forget to checkout your Latico Leathers cart!,ONE_TIME,COMPLETED,1664456400000.0,23.0,22.0,14.0,1.0,7.0,2945.0,0.0,0.0
