tokens,publish_at_values,created_at_values,titles,ratings,brand
br_budf5cwtjt,1651690800000,1651520151000,"Fast and soft, high quality beautiful bags!",5,Latico Leathers
br_9jjrrrwdmf,1650654000000,1650468149000,The best quality EVER! So happy we found this brand it is such a great seller for us,5,Latico Leathers
br_6q548cst5y,1646164800000,1646006400000,Always awesome!,5,Latico Leathers
br_xeyux496ux,1642017600000,1641831400000,Beautiful Leather Products,5,Latico Leathers
br_hku4n644uf,1641585600000,1641418818000,Always a store favorite!,5,Latico Leathers
br_t9ajnt493x,1639425600000,1639092169000,Nice Quality,5,Latico Leathers
br_334ujhu9xt,1637092800000,1636917002000,Excellent experience!,5,Latico Leathers
br_fqwa29jzeq,1637092800000,1636837051000,Beautiful in every way!,5,Latico Leathers
br_vapm8p6nhp,1635966000000,1635787920000,Awesome,5,Latico Leathers
br_e2a5sdk5yr,1634929200000,1634731479000,Gorgeous bags!,5,Latico Leathers
br_evu7f7tavu,1634151600000,1633816260000,Beautiful bags that sell well!,5,Latico Leathers
br_7uytfu2xcy,1633719600000,1633549323000,Gorgeous bags!,5,Latico Leathers
br_pkcnrg6sy7,1632510000000,1632332951000,Excellent Service,5,Latico Leathers
br_yjmxdmncue,1632164400000,1631796248000,Great styles and quality!,5,Latico Leathers
br_2vknmwdtbt,1630522800000,1630353166000,Great product. Great customer response!,5,Latico Leathers
br_zamevmx88d,1629745200000,1629346337000,Love this brand! ,5,Latico Leathers
br_mw26nmhndy,1629313200000,1629110652000,Great bags! So soft! Fast shipping!,5,Latico Leathers
br_zvx5k9bd4j,1627498800000,1627312977000,Quality & Design,5,Latico Leathers
br_k43xtyjaq9,1627326000000,1626978919000,So beautiful!,5,Latico Leathers
br_6q9nmcs7nd,1626462000000,1626301607000,Beautiful leather + careful packaging for shipping,5,Latico Leathers
br_7xx5fyxmft,1624388400000,1624023610000,Quality products,5,Latico Leathers
br_b5nc5xeq9d,1624042800000,1623875462000,Very high quality leather pieces,5,Latico Leathers
br_hp9zfzw75p,1624042800000,1623859497000,"Great quality, prompt shipping!",5,Latico Leathers
br_q7fz8trg2x,1623265200000,1623100252000,Excellent Products & Service,5,Latico Leathers
br_tpmabmbg5k,1622574000000,1622122682000,Good quality!,5,Latico Leathers
br_pht57js97h,1621882800000,1621534602000,Love these bags,5,Latico Leathers
br_9i4vv11olw,1620154800000,1619892704000,I'm so satisfied ,5,Latico Leathers
br_1bi45ga6y6,1619204400000,1619032691000,High sell through! ,5,Latico Leathers
br_9y2nbckjri,1617390000000,1617153782000,Stunning,5,Latico Leathers
br_cq1xw19a7q,1616698800000,1616466446000,Beautiful bags ,5,Latico Leathers
br_p4exmfh8v8,1613592000000,1613339448000,Great!,5,Latico Leathers
br_4fy5p9fh9p,1612987200000,1612801133000,Love the quality of these purses! ,5,Latico Leathers
br_dlch928410,1611691200000,1611324711000,Beautiful Soft Leathers,5,Latico Leathers
br_ditrzlq8wq,1611604800000,1611244504000,Top Notch!!! Very happy with product quality,5,Latico Leathers
br_89mvvy5f9t,1609876800000,1609437950000,I can’t keep this product in stock ,5,Latico Leathers
br_40wz3c900l,1609876800000,1609382335000,Beautiful bags!,5,Latico Leathers
br_c6197wefuo,1609272000000,1609016101000,Gorgeous wallets ,5,Latico Leathers
br_3v5se5tqan,1605643200000,1605367905000,Repeat Buyer,5,Latico Leathers
br_1n1xx8t9xn,1603220400000,1602810852000,Amazing Quality,5,Latico Leathers
br_7b07wm6100,1602615600000,1602175206000,Amazing quality,5,Latico Leathers
br_7tvchnes8s,1602183600000,1601999639000,Will Be A Repeat Customer,5,Latico Leathers
br_1590uyml7c,1600369200000,1600187737000,Buttery Soft and Gorgeous Leather,5,Latico Leathers
br_6002ulifb9,1600196400000,1600019867000,"Beautiful bags, amazing quality",5,Latico Leathers
br_thx792au26,1594666800000,1594315753000,Great Pieces,5,Latico Leathers
br_1jeyfyjj8f,1576094400000,1575868567000,beautiful bags!,5,Latico Leathers
br_d6scr3xm9h,1576094400000,1575868464000,love Latico Leathers,5,Latico Leathers
br_8sirjcoe2h,1574884800000,1574691291000,Great!!!,5,Latico Leathers
br_9u2m6xptd2,1573243200000,1573058500000,Always a hit in our space! ,5,Latico Leathers
br_9bhkjp7uv5,1705953600000,1705607430000,Always a great collection ,5,Sarta
br_gvj2mc989a,1705694400000,1705490156000,"Quick Delivery, great service and product",5,Sarta
br_vz3m3gnp4d,1705694400000,1705487400000,Love all of the items i have ordered,5,Sarta
br_yzb29huc9g,1705521600000,1705029590000,Great quality ,5,Sarta
br_3y2ndx6qyx,1704744000000,1704390353000,Gorgeous items and selling well,5,Sarta
br_vshbrvwcxh,1703880000000,1703669933000,Lovely products ,5,Sarta
br_3ntzzvkx3w,1702584000000,1702380388000,Great service!,5,Sarta
br_6y7zp2kcz9,1702065600000,1701879610000,Quick service ,5,Sarta
br_t2hv53jwqk,1701979200000,1701796426000,Love this brand,5,Sarta
br_pzmd58rnzj,1701892800000,1701720735000,Fantastic I am so pleased to have found this brand ,5,Sarta
br_ujj33dy8q2,1701720000000,1701358899000,fabulous all round,5,Sarta
br_2d7pa6gv6c,1701201600000,1700944298000,Over the moon with our new stock from Sara,5,Sarta
br_azrydsfs3g,1701201600000,1700858182000,Excellent as usual,5,Sarta
br_fmfqb79kw8,1701201600000,1700835674000,Love my order…quality fab…quick & efficient! Great value for money…will order again!,5,Sarta
br_ya2nr6jgwq,1701115200000,1700768440000,"really great quality, great sized 👌 ",5,Sarta
br_pvtj2mjt2x,1701115200000,1700742857000,Lovely quality scarves,5,Sarta
br_hbyzapw729,1701115200000,1700684379000,Great products🤩,5,Sarta
br_hgtt64bwf5,1700856000000,1700591013000,Great service nice product range,5,Sarta
br_b69vt3jfyz,1700683200000,1700488449000,"very good product, will be ordering again.....",4,Sarta
br_brmuf96zt2,1700596800000,1700228761000,Amazing Quality and Service!,5,Sarta
br_w7h3ef9pv5,1700596800000,1700228253000,Love everything!!! Great products and great company!!!,5,Sarta
br_we4mu5zww6,1700510400000,1700153220000,Great quality ,5,Sarta
br_ktb5q36mse,1699992000000,1699625912000,Good 👍 ,5,Sarta
br_5sdc7nyvwk,1699905600000,1699552187000,Beautiful! ,5,Sarta
br_zmfs93sng2,1699646400000,1699455914000,Beautiful 🤩 ,5,Sarta
br_ry4d9fzd3v,1699473600000,1699298443000,"Fab quality items, shipped fast and proving popular.",5,Sarta
br_7pnvf4t4cm,1698778800000,1698519049000,Fabulous quality ,5,Sarta
br_zgp3wcrehm,1698692400000,1698313224000,Good ,5,Sarta
br_7tatbhz4qx,1698260400000,1698086395000,"Gorgeous Products, Amazing Customer Service !",5,Sarta
br_4z4xsct4ne,1698087600000,1697704386000,Lovely quality products,5,Sarta
br_exm6d8uutg,1706644800000,1706391247000,Great Price,5,Roma Leathers (Top Shop)
br_bd4zrjhhwa,1705089600000,1704904123000,Definitely one of our favorite vendors!  ,5,Roma Leathers (Top Shop)
br_ncc4dvyxwv,1703016000000,1702645609000,Great Service and Product,5,Roma Leathers (Top Shop)
br_wxggd2nknx,1702411200000,1702247640000,Nice quality items,5,Roma Leathers (Top Shop)
br_w6q5gx24db,1702411200000,1702158910000,So helpful and friendly! This line is too cute!! We always love our Roma leather orders!,5,Roma Leathers (Top Shop)
br_9r254323wy,1702324800000,1701973431000,these are cute hig quality leather bags,5,Roma Leathers (Top Shop)
br_xxaz5qs44m,1702324800000,1701920632000,Freaking loved every single thing I ordered! Amazing quality and shipped super fast!!!!! ,5,Roma Leathers (Top Shop)
br_jxvga4mk62,1702065600000,1701904124000,Great bags,5,Roma Leathers (Top Shop)
br_epeb4pfcup,1701892800000,1701719457000,Love the product! Great quality and clients love them too!,5,Roma Leathers (Top Shop)
br_aqwewfckdf,1701374400000,1701212926000,These pieces are stunning.  Thank you for a fantastic order!,5,Roma Leathers (Top Shop)
br_umyykgjxm5,1701201600000,1700866013000,Will buy from this vendor again!,5,Roma Leathers (Top Shop)
br_qwdfbpj8eb,1700683200000,1700500072000,Love the zipper quality and leather quality.,5,Roma Leathers (Top Shop)
br_cqg2npc7ua,1700510400000,1700102937000,Customers love this brand!!,5,Roma Leathers (Top Shop)
br_g9hckfy5xj,1699473600000,1699291028000,Great!,5,Roma Leathers (Top Shop)
br_dwt47u4zks,1699038000000,1698828359000,I will definitely order again and again great quality ,5,Roma Leathers (Top Shop)
br_nyf6ah7jp8,1698778800000,1698445699000,good product,5,Roma Leathers (Top Shop)
br_u74u4xdrc2,1698692400000,1698348111000,amazing quality and price! Blown away!,5,Roma Leathers (Top Shop)
