tokens,names,types,states,start_sending_at,recipient_count,delivered_count,view_count,click_count,open_based_orders_count,open_based_total_order_value,click_based_orders_count,click_based_total_order_value
bmc_2nmpxnx7xc,Returning Customers EOY - Reminder 2,ONE_TIME,COMPLETED,1672405200000.0,280.0,224.0,91.0,1.0,0.0,0.0,0.0,0.0
bmc_d95fxtrq88,Returning Customers EOY - Reminder 1,ONE_TIME,COMPLETED,1672232400000.0,278.0,224.0,98.0,1.0,0.0,0.0,0.0,0.0
bmc_yumz8cyjcu,Returning Customers EOY,ONE_TIME,COMPLETED,1672059600000.0,279.0,224.0,94.0,3.0,1.0,224.0,0.0,0.0
bmc_6vtdefqzmq,New Tee -- Krampus,ONE_TIME,COMPLETED,1669122000000.0,2408.0,1896.0,567.0,19.0,0.0,0.0,0.0,0.0
bmc_7pa35y7dy2,Boredwalk: You Asked. We Answered. SALE EXTENDED!,ONE_TIME,COMPLETED,1668171600000.0,2254.0,1768.0,560.0,15.0,2.0,1648.0,0.0,0.0
bmc_y86fedw4we,Boredwalk: Did Someone Say Holiday SALE? We. Did.,ONE_TIME,COMPLETED,1667826000000.0,2234.0,1345.0,426.0,9.0,1.0,1040.0,0.0,0.0
bmc_nx66pe3ecr,Holiday Sale,ONE_TIME,COMPLETED,1667390400000.0,2170.0,1706.0,525.0,13.0,1.0,220.0,0.0,0.0
bmc_qepw7khmsu,2 New Tees,ONE_TIME,COMPLETED,1665752400000.0,1866.0,1434.0,538.0,16.0,0.0,0.0,0.0,0.0
bmc_7766vj6tg7,New Item - Dish Towels,ONE_TIME,COMPLETED,1664802000000.0,1810.0,1388.0,534.0,19.0,3.0,1036.0,1.0,300.0
bmc_2jq73t2uhu,Faire Fashion Week -- Ends Tomorrow,ONE_TIME,COMPLETED,1663938000000.0,1808.0,1437.0,408.0,8.0,0.0,0.0,0.0,0.0
bmc_j67yy8wrn6,Faire Fashion Week -- Starting THIS WEEK,ONE_TIME,COMPLETED,1663592400000.0,1804.0,1436.0,417.0,9.0,1.0,210.0,0.0,0.0
bmc_ga44z54v5c,Faire Fashion Week,ONE_TIME,COMPLETED,1662987600000.0,1786.0,1428.0,431.0,10.0,2.0,640.0,0.0,0.0
bmc_m29u5dn5m9,New Tee (Worrying About It),ONE_TIME,COMPLETED,1662469200000.0,1785.0,1435.0,512.0,12.0,1.0,204.0,0.0,0.0
bmc_x2z7xy2ey6,New Arrival -- Potions Tee,ONE_TIME,COMPLETED,1661342400000.0,1729.0,1344.0,498.0,16.0,1.0,394.0,0.0,0.0
bmc_vb2fyzdxx2,New Item Alert: Activity Book,ONE_TIME,COMPLETED,1660568400000.0,1687.0,1316.0,514.0,13.0,3.0,2373.0,1.0,836.0
bmc_enwa6kgkja,MAGIC - We're Here!,ONE_TIME,COMPLETED,1659963600000.0,1684.0,1279.0,600.0,8.0,1.0,326.0,1.0,326.0
bmc_72kqdx4yba,MAGIC ,ONE_TIME,COMPLETED,1659362400000.0,1684.0,1278.0,545.0,7.0,2.0,700.0,0.0,0.0
bmc_tdxc5wsy9n,SUMMERMARKET22 - New Customers - LAST CHANCE,ONE_TIME,COMPLETED,1658430057000.0,1451.0,1131.0,335.0,6.0,0.0,0.0,0.0,0.0
bmc_fj5qq38xts,SUMMERMARKET22 - Returning Customers - LAST CHANCE,ONE_TIME,COMPLETED,1658430017000.0,225.0,184.0,58.0,1.0,3.0,987.5,0.0,0.0
bmc_utzmdhnq96,SUMMERMARKET22 - Returning Customers - starting today,ONE_TIME,COMPLETED,1658232000000.0,225.0,186.0,68.0,4.0,4.0,1533.5,1.0,210.0
bmc_8jxjzvwdjj,SUMMERMARKET22 - New Customers - Starts Today,ONE_TIME,COMPLETED,1658232000000.0,1451.0,1132.0,356.0,10.0,0.0,0.0,0.0,0.0
bmc_x9quqj7hp2,SUMMERMARKET22 - New Customers - 1 week reminder,ONE_TIME,COMPLETED,1657641600000.0,1452.0,1139.0,421.0,15.0,1.0,443.0,0.0,0.0
bmc_wzghg5jr8n,SUMMERMARKET22 - Returning Customers - 1 week reminder,ONE_TIME,COMPLETED,1657641600000.0,220.0,181.0,88.0,4.0,2.0,566.0,0.0,0.0
bmc_8j5b9j66gn,Returning Customers Round 2 - Last Reminder,ONE_TIME,COMPLETED,1656428400000.0,214.0,178.0,90.0,4.0,1.0,570.0,1.0,630.0
bmc_39vfffqgbs,Cart Reminder,ONE_TIME,COMPLETED,1656090867000.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
