tokens,names,types,states,start_sending_at,recipient_count,delivered_count,view_count,click_count,open_based_orders_count,open_based_total_order_value,click_based_orders_count,click_based_total_order_value
bmc_ak33e4aut2,7 Day Cart Mods,ONE_TIME,COMPLETED,1660851070000.0,40.0,36.0,21.0,0.0,1.0,304.47,0.0,0.0
bmc_tyxj7fkzz2,"SM Reminder: (On Faire, No Order)",ONE_TIME,COMPLETED,1658415600000.0,381.0,324.0,148.0,8.0,2.0,921.55,2.0,921.55
bmc_h9hs8w5f3x,SM Reminder (Not on Faire),ONE_TIME,COMPLETED,1658415600000.0,162.0,142.0,87.0,3.0,0.0,0.0,0.0,0.0
bmc_wjmuvm94fn,SM 2022 - In Cart - Last Chance,ONE_TIME,COMPLETED,1658502000000.0,42.0,37.0,22.0,0.0,5.0,1470.5,0.0,0.0
bmc_pyryherkcj,"SM Reminder (On Faire, Ordered)",ONE_TIME,COMPLETED,1658415600000.0,251.0,226.0,123.0,4.0,5.0,1486.0,0.0,0.0
bmc_4abmyz6pgf,SM Teaser (Existing Customer),ONE_TIME,COMPLETED,1657836227000.0,260.0,235.0,128.0,8.0,14.0,5496.02,3.0,1331.8
bmc_emxprsrf3w,"SM Teaser (On Faire, Never Ordered)",ONE_TIME,COMPLETED,1657836201000.0,378.0,323.0,152.0,8.0,4.0,3633.88,0.0,0.0
bmc_q38sjmw9sa,SM Teaser (Not on Faire),ONE_TIME,COMPLETED,1657836020000.0,160.0,141.0,61.0,4.0,0.0,0.0,0.0,0.0
bmc_g4c8k4jhhe,"Summer Market Launch (On Faire, Ordered)",ONE_TIME,COMPLETED,1658246093000.0,276.0,249.0,124.0,4.0,7.0,2651.34,1.0,515.0
bmc_63wshcxgnx,"Summer Market Launch (On Faire, Never Ordered)",ONE_TIME,COMPLETED,1658246400000.0,378.0,321.0,143.0,7.0,1.0,710.0,0.0,0.0
bmc_7dhm6x3jbs,Summer Market Launch (Not on Faire),ONE_TIME,COMPLETED,1658245967000.0,161.0,141.0,59.0,2.0,0.0,0.0,0.0,0.0
bmc_kpvpu5js7z,Summer Sale 2 (No Order),ONE_TIME,COMPLETED,1655930243000.0,195.0,178.0,86.0,4.0,3.0,1945.7,1.0,237.0
bmc_44p4rjfqc2,Join Faire,ONE_TIME,COMPLETED,1655833065000.0,155.0,136.0,33.0,2.0,0.0,0.0,0.0,0.0
bmc_e68keejutz,Summer Kickoff,ONE_TIME,COMPLETED,1655487568000.0,551.0,485.0,224.0,15.0,10.0,4967.14,3.0,1470.5
bmc_xbwqcem4tn,New Products (May 2022),ONE_TIME,COMPLETED,1654539656000.0,689.0,610.0,292.0,8.0,11.0,7063.0,2.0,1732.0
bmc_reu75v24n3,"Spring Sale (On Faire, No Recent Orders)  (Email 3)",ONE_TIME,COMPLETED,1652139160000.0,136.0,124.0,27.0,2.0,0.0,0.0,0.0,0.0
bmc_qm968jxjdp,"Spring Sale (On Faire, Zero Orders) (Email 3)",ONE_TIME,COMPLETED,1652139150000.0,330.0,285.0,72.0,4.0,0.0,0.0,0.0,0.0
bmc_8hztgj76nh,Spring Sale (Not On Faire) (Email 3),ONE_TIME,COMPLETED,1652139188000.0,143.0,128.0,32.0,2.0,0.0,0.0,0.0,0.0
bmc_t3wm6g7hnx,"Spring Sale (On Faire, No Recent Orders)  (Email 2)",ONE_TIME,COMPLETED,1651533131000.0,142.0,129.0,27.0,2.0,1.0,995.8,0.0,0.0
bmc_48353qtjue,Spring Sale (Not On Faire) (Email 2),ONE_TIME,COMPLETED,1651533039000.0,143.0,128.0,36.0,2.0,0.0,0.0,0.0,0.0
bmc_zv7j76jzcs,"Spring Sale (On Faire, Zero Orders) (Email 2)",ONE_TIME,COMPLETED,1651533109000.0,329.0,285.0,79.0,2.0,1.0,246.0,0.0,0.0
bmc_nn84w4qnny,Spring Sale (Not On Faire),ONE_TIME,COMPLETED,1650995953000.0,144.0,130.0,44.0,3.0,0.0,0.0,0.0,0.0
bmc_p4s3fgtjey,Spring Sale (On Faire) ,ONE_TIME,COMPLETED,1650995888000.0,478.0,422.0,98.0,7.0,1.0,1081.55,1.0,1081.55
bmc_xn8zbw4ymj,Credit Expiring,ONE_TIME,COMPLETED,1648566000000.0,162.0,150.0,69.0,9.0,0.0,0.0,0.0,0.0
bmc_afxy9qv6ar,Not on Faire,ONE_TIME,COMPLETED,1648160852000.0,166.0,158.0,71.0,2.0,0.0,0.0,0.0,0.0
bmc_p7dtb8uj9t,WM 2022 - In Cart - Last Chance,ONE_TIME,COMPLETED,1644010095000.0,25.0,22.0,8.0,0.0,0.0,0.0,0.0,0.0
bmc_za2vhmk4xw,WM 2022 - Reminder (Not On Faire),ONE_TIME,COMPLETED,1643921707000.0,164.0,157.0,35.0,0.0,0.0,0.0,0.0,0.0
bmc_897kfgwbyb,WM 2022 - Reminder (On Faire),ONE_TIME,COMPLETED,1643920897000.0,314.0,278.0,82.0,7.0,1.0,1521.2,0.0,0.0
bmc_ejdparpckd,WM 2022 - Amount In Cart,ONE_TIME,COMPLETED,1643907810000.0,24.0,22.0,9.0,1.0,0.0,0.0,0.0,0.0
bmc_fmfq264ucf,WM 2022 - On Faire,ONE_TIME,COMPLETED,1643644800000.0,374.0,334.0,108.0,13.0,4.0,3036.45,1.0,1521.2
bmc_stnyry4tyz,WM 2022 - Not On Faire,ONE_TIME,COMPLETED,1643644800000.0,163.0,157.0,33.0,5.0,0.0,0.0,0.0,0.0
