tokens,names,types,states,start_sending_at,recipient_count,delivered_count,view_count,click_count,open_based_orders_count,open_based_total_order_value,click_based_orders_count,click_based_total_order_value
bmc_jumj9bv2ud,New & Whimsical Bon|Artis Tea Towels!,ONE_TIME,COMPLETED,1668780000000,1843,1483,496,16,4,2838.5,3,2277.5
bmc_k8whnnhhm8,Free Shipping Promotion!,ONE_TIME,COMPLETED,1669730400000,1851,1391,436,12,12,5546.74,1,1137.1
bmc_wn4ezjhck4,Stock Up for the Holiday Shopping Season!,ONE_TIME,COMPLETED,1668175200000,1841,1480,473,6,5,4758.3,0,0.0
bmc_gc8ykd6p54,Just a few of our favorite creams...,ONE_TIME,COMPLETED,1667566800000,1837,1175,305,3,3,1978.2,0,0.0
bmc_xuuuys6ebr,Le Jardin d'Elisa,ONE_TIME,COMPLETED,1666962000000,1835,1502,514,8,5,5442.4,0,0.0
bmc_p7bpp4y73v,Les Secrets d'Antoine,ONE_TIME,COMPLETED,1666357200000,1831,1488,494,8,6,4086.9,1,412.5
bmc_9cs8985cmp,Warm up with these...,ONE_TIME,COMPLETED,1665752400000,1825,1473,499,8,11,6650.75,2,1260.0
bmc_9upvgrvjne,New from Laboratorio Olfattivo!,ONE_TIME,COMPLETED,1665147600000,1821,1494,519,13,5,3665.1,0,0.0
bmc_w8pgnh4ym5,Enriched with Goat Milk!,ONE_TIME,COMPLETED,1664542800000,1820,1490,502,11,6,4806.45,1,754.5
bmc_mfz9e4sd5p,New Golden Candles from Amelie et Melanie!,ONE_TIME,COMPLETED,1663938000000,1816,1515,409,14,8,4097.2,1,834.6
bmc_2k8cvkmva8,New Outdoor Candles by Lothantique! ,ONE_TIME,COMPLETED,1663333200000,1812,1530,406,15,5,2837.6,1,452.0
bmc_38avhxrb8v,Artisanal Soaps by Maitre Savonitto,ONE_TIME,COMPLETED,1662728400000,1809,1463,404,6,11,5656.6,0,0.0
bmc_b6rwnzhas4,New from Miller et Bertaux,ONE_TIME,COMPLETED,1662123600000,1804,1367,344,4,6,5458.3,0,0.0
bmc_6ptzmzsdcm,Price Increase as of September 1st,ONE_TIME,COMPLETED,1661259600000,1800,1344,465,23,12,11913.04,4,7999.46
bmc_wtwpt74n7y,"Explore White Tea - A fresh, crisp floral!",ONE_TIME,COMPLETED,1659704400000,1796,1443,486,8,8,7341.43,1,657.13
bmc_k96ys44z2c,Bon Artis,ONE_TIME,COMPLETED,1658494800000,1786,1146,381,13,8,5166.1,2,706.5
