tokens,publish_at_values,created_at_values,titles,ratings,brand
br_sbayrpevx7,1655751600000.0,1655383201000.0,Awesome blankets,5.0,Mahalo Market
br_25qu6evdcr,1655492400000.0,1655330966000.0,Once again extremely happy!!,5.0,Mahalo Market
br_ykuarmd9w3,1655492400000.0,1655314152000.0,customers love it!,5.0,Mahalo Market
br_av4vj6m387,1655406000000.0,1655238007000.0,Very happy and will continue to reorder ,5.0,Mahalo Market
br_y4r6hqeu4m,1655406000000.0,1655177738000.0,Great products! ,5.0,Mahalo Market
br_kn4m7gu6dj,1655233200000.0,1655041968000.0,Lovely colors! The look so nice on our day beds ,5.0,Mahalo Market
br_6huza27skd,1655233200000.0,1654891255000.0,Beautiful!!!!!!!,5.0,Mahalo Market
br_tcadyj3ar4,1655233200000.0,1654871129000.0,it was great,4.0,Mahalo Market
br_jkygkx4rpt,1655233200000.0,1654834040000.0,Awesome Beach Blankets!,5.0,Mahalo Market
br_4a5wwph2xm,1654887600000.0,1654730894000.0, beautiful,5.0,Mahalo Market
br_b5s4v245wp,1654628400000.0,1654450390000.0,Love these! ,5.0,Mahalo Market
br_prxnz64uqs,1654628400000.0,1654291060000.0,Love these....a little slow so plan in advance but certainly worth the wait!,5.0,Mahalo Market
br_u2fz4rszgq,1654628400000.0,1654282943000.0,Beautiful absolutely beautiful ,5.0,Mahalo Market
br_fcdj5w2s58,1654628400000.0,1654282571000.0,Great!,5.0,Mahalo Market
br_gzft4c6aqk,1654628400000.0,1654265805000.0,So cute!,5.0,Mahalo Market
br_jud8psqvjk,1654542000000.0,1654133501000.0,love these blankets,5.0,Mahalo Market
br_szx4ezc27m,1654282800000.0,1654090396000.0,beach throw,5.0,Mahalo Market
br_q6cd3u5gte,1654196400000.0,1654014840000.0,"Soft, colorful beach blankets",5.0,Mahalo Market
br_hbuxx6cs4s,1654196400000.0,1653963437000.0,Great! ,5.0,Mahalo Market
br_zs9jwnwfmp,1654110000000.0,1653917597000.0,Great,5.0,Mahalo Market
br_sudrf6f2sm,1654110000000.0,1653869955000.0,Beautiful Items & Exactly As Expected,5.0,Mahalo Market
br_uxav7pfbej,1654110000000.0,1653755812000.0,We absolutely LOVE these blankets!,5.0,Mahalo Market
br_6qd6wec5jv,1653591600000.0,1653358018000.0,Super nice blankets!,5.0,Mahalo Market
br_3vtkbrbzvd,1653418800000.0,1653136033000.0,Quick,5.0,Mahalo Market
br_zxc6hmn4d9,1653332400000.0,1652942986000.0,The Best,5.0,Mahalo Market
br_gjmtba5hmn,1653073200000.0,1652884431000.0,Lovely products,5.0,Mahalo Market
br_2836pusxqe,1653073200000.0,1652884327000.0,Beautiful,5.0,Mahalo Market
br_g9va3p5zes,1653073200000.0,1652863908000.0,"great products, and fast!",5.0,Mahalo Market
br_6u5k8vcwqv,1652986800000.0,1652800180000.0,Will buy from them again!,5.0,Mahalo Market
br_d6s4unzvr5,1652986800000.0,1652754363000.0,Wonderful energy radiating from this shop owner. Beautiful plants and quality crystals. So in love and can't wait to do business again.,5.0,Mahalo Market
br_hz2u8ggzay,1652900400000.0,1652717675000.0,always easy and prompt,5.0,Mahalo Market
br_jrfneyxe5q,1652900400000.0,1652717313000.0,Beautifully made! Excited to get the blankets out on the boutiques sales floor!,5.0,Mahalo Market
br_6jsyus6kgz,1652900400000.0,1652714296000.0,Fantastic supplier ,5.0,Mahalo Market
br_47dmmxeyka,1652814000000.0,1652537473000.0,The perfect beach blanket!,5.0,Mahalo Market
br_p22ccycvy4,1652814000000.0,1652454794000.0,"Great vendor, unique products, personal service. ",5.0,Mahalo Market
br_ubk5xda5s3,1652727600000.0,1652394234000.0,Always Great!,5.0,Mahalo Market
br_m5jd7kxw8y,1652727600000.0,1652317679000.0,Love,5.0,Mahalo Market
br_ufda2uenk2,1652468400000.0,1652311314000.0,Perfect everytime!,5.0,Mahalo Market
br_rnqjrdgaqy,1652382000000.0,1652224496000.0,Great quality!,5.0,Mahalo Market
br_sp759swat3,1652295600000.0,1652131548000.0,Lovely lady pretty products quick ans easy to deal w ,5.0,Mahalo Market
br_sht7unq2rq,1652295600000.0,1652063962000.0,Interesting Product,5.0,Mahalo Market
br_jsv4fgf625,1652209200000.0,1651979919000.0,Lovely  Everything As Always!,5.0,Mahalo Market
br_gvry3n3kf2,1652209200000.0,1651932254000.0,"great dealer
",5.0,Mahalo Market
br_xsz6fr498a,1652209200000.0,1651881773000.0,My order came in timely manner! My blankets for yoga were exactly what I was expecting.,5.0,Mahalo Market
br_k32r8bbky2,1652209200000.0,1651875815000.0,Great,5.0,Mahalo Market
br_dra86q6cja,1652209200000.0,1651839329000.0,Exactly what I was hoping for,5.0,Mahalo Market
br_bgremd3dk2,1652122800000.0,1651753600000.0,Beautiful product,5.0,Mahalo Market
br_3n7rw5d7v2,1651863600000.0,1651681996000.0,product is great,5.0,Mahalo Market
br_jz2vsevnvw,1651863600000.0,1651676795000.0,Love it,5.0,Mahalo Market
br_24cmjx83ar,1651604400000.0,1651438850000.0,Just amazing…,5.0,Mahalo Market
br_68fr8xzaxw,1651604400000.0,1651427060000.0,Excellent all around!,5.0,Mahalo Market
br_t4h6jk5dcf,1651604400000.0,1651374858000.0,Always a pleasure ,5.0,Mahalo Market
br_5xjd89gvb3,1651604400000.0,1651329564000.0,LOVE LOVE LOVE!!!!!,5.0,Mahalo Market
br_yppdq49qpy,1651604400000.0,1651291885000.0,So vibrant and pretty,5.0,Mahalo Market
br_6q5c8wueus,1651604400000.0,1651275281000.0,Great blankets!  Owner is very nice!,5.0,Mahalo Market
br_76gyrm24ax,1651604400000.0,1651262708000.0,Always great service!,5.0,Mahalo Market
br_b8zxyf66ua,1651604400000.0,1651259852000.0,Amazing stuff.,5.0,Mahalo Market
br_6m22h5uxx4,1651604400000.0,1651259833000.0,L O V E this company and how well their products sell in our store. ,5.0,Mahalo Market
br_uaxf4x82v9,1651518000000.0,1651148585000.0,Beautiful Items & Fast Shipping,5.0,Mahalo Market
br_yspyed99np,1651172400000.0,1651013009000.0,Decent product but shipping issues ,3.0,Mahalo Market
br_hb6xs4kq45,1651172400000.0,1651010493000.0,"Product arrived, exceeded my expectations, looks great",5.0,Mahalo Market
br_yc6mbdphv3,1651172400000.0,1650996519000.0,unfortunately a few was broken ,3.0,Mahalo Market
br_2gtqvzk8xh,1651172400000.0,1650979937000.0,Amazing!!! ,5.0,Mahalo Market
br_ktgfunqrye,1651172400000.0,1650948005000.0,Love love love these!,5.0,Mahalo Market
br_nrb4mwtv4b,1651172400000.0,1650931504000.0,A+,5.0,Mahalo Market
br_bwt9cbw77z,1651086000000.0,1650852872000.0,Gorgeous ,5.0,Mahalo Market
br_8urjsvcbvb,1650913200000.0,1650565437000.0,super awesome ,5.0,Mahalo Market
br_65ka896wwq,1650913200000.0,1650501791000.0,Beautiful!,5.0,Mahalo Market
br_tuqrwyyhy8,1650654000000.0,1650494436000.0,Excellent product and service!,5.0,Mahalo Market
br_6ntfgg4ray,1650654000000.0,1650464998000.0,beautiful ,5.0,Mahalo Market
br_kujbm4p5sp,1650654000000.0,1650456281000.0,Beautiful! Exactly what I imagined. Very satisfied,5.0,Mahalo Market
br_by6ur5e9mq,1650567600000.0,1650384438000.0, Amazing quality,5.0,Mahalo Market
br_4zt3zjvhqe,1650481200000.0,1650279426000.0,Unique item,5.0,Mahalo Market
br_g8repxuacw,1650394800000.0,1650044875000.0,Beautiful!,5.0,Mahalo Market
br_jez6my352s,1650394800000.0,1650033825000.0,Good quality ,5.0,Mahalo Market
br_9aa3ndqp8b,1650394800000.0,1650026460000.0,Loved the product and arrived very quickly! I will definitely reorder ,5.0,Mahalo Market
br_9cxbw6kayp,1650308400000.0,1649964890000.0,love the colors,5.0,Mahalo Market
br_hqeecs2n8f,1650308400000.0,1649952687000.0,Gorgeous blankets!!!,5.0,Mahalo Market
br_3y5s92hmqh,1650308400000.0,1649951314000.0,Amazing as usual ,5.0,Mahalo Market
br_adzp4ma9yx,1650308400000.0,1649918465000.0,A favorite in my shop!!!,5.0,Mahalo Market
br_4adayxrdbs,1650308400000.0,1649913917000.0,Excellent ,5.0,Mahalo Market
br_vbnagdhrhj,1650308400000.0,1649898885000.0,Amazing Amazing Amazing,5.0,Mahalo Market
br_jrnxv4kbdk,1650049200000.0,1649893860000.0,Beautiful!,4.0,Mahalo Market
br_nfgs7qjydu,1650049200000.0,1649858722000.0,Very Good Product and Service,5.0,Mahalo Market
br_h5hnjum2hs,1650049200000.0,1649851866000.0,Excellent ,5.0,Mahalo Market
br_qkg6c9gdas,1650049200000.0,1649828583000.0,A+,5.0,Mahalo Market
br_v3tz339f3w,1649962800000.0,1649804388000.0,"GREAT QUALITY, FAST DELIVERY. WILL BE ORDERING AGAIN IN THE FUTURE!",5.0,Mahalo Market
br_5cd2amhfdt,1649876400000.0,1649686623000.0,Great quality & customer service!,5.0,Mahalo Market
br_kdu6auqssv,1649790000000.0,1649629786000.0,These were left t! Customers love them!,5.0,Mahalo Market
br_eupqrpen5v,1649790000000.0,1649608145000.0,Great shop!,5.0,Mahalo Market
br_s454b3ghrr,1649790000000.0,1649529305000.0,Very great blankets !!! ,5.0,Mahalo Market
br_hddy6xa845,1649790000000.0,1649475252000.0,Amazing! ,5.0,Mahalo Market
br_7jpatfvmdb,1649790000000.0,1649458523000.0,Beautiful and manically!,5.0,Mahalo Market
br_arczna44mj,1649790000000.0,1649432194000.0,Very content with quality of product and quick shipping time,5.0,Mahalo Market
br_qca72hm88k,1649790000000.0,1649429507000.0,Fast fast sellers!,5.0,Mahalo Market
br_duex58353z,1649790000000.0,1649429355000.0,Amazing how fast they sell.,5.0,Mahalo Market
br_rzj28n77gy,1649358000000.0,1649173215000.0,Gorgeous!!,5.0,Mahalo Market
br_zybcgtw9qd,1649271600000.0,1649115701000.0,Perfect Plants!,5.0,Mahalo Market
