tokens,publish_at_values,created_at_values,titles,ratings,brand
br_50ki56tjhj,1606766400000,1606321576000,Another AWESOME order,5,Driftless Studios
br_28j9td4hve,1606766400000,1606316311000,Amazingly fast! ,5,Driftless Studios
br_yd224vv8po,1606507200000,1606243373000,Grinch ornament sell out immediately so I’ve ordered again and again. ,5,Driftless Studios
br_3eg8x2ocer,1606334400000,1606164524000,SO great and well made!!,5,Driftless Studios
br_x2h77hy3sr,1606334400000,1606161963000,LOVE,5,Driftless Studios
br_9ncwz1op7a,1606334400000,1606145442000,Always amazing and consistent ,5,Driftless Studios
br_3l3vxtttpo,1606334400000,1606104540000,Perfect!,5,Driftless Studios
br_x8wo8t2xbj,1606248000000,1606076494000,Can't Keep the Grinch in Stock!,5,Driftless Studios
br_53pkfy3y0c,1606248000000,1606076251000,Very nice!,5,Driftless Studios
br_ajgy0miefo,1606248000000,1606067337000,Great ,5,Driftless Studios
br_efebzk8kek,1606248000000,1605999887000,Fantastic Ornaments!,5,Driftless Studios
br_30xfxfx28d,1606248000000,1605976997000,Top sellers!,5,Driftless Studios
br_9l911wtebe,1606248000000,1605899842000,"Ornaments, Tea Towels & Signs",5,Driftless Studios
br_296dkpdy20,1606248000000,1605832106000,5 stars + + ,5,Driftless Studios
br_9zw2wamji6,1606161600000,1605826870000,Great quality and fast shipping!  Made for easy reorders.,5,Driftless Studios
br_7tk00nglz5,1606161600000,1605823461000,"Wonderful, High Quality Wall Art",5,Driftless Studios
br_4zuj4ul5l0,1606161600000,1605814741000,A Local Favorite,5,Driftless Studios
br_lz7yoymqaq,1606161600000,1605807617000,Extremely Satisfied,5,Driftless Studios
br_e46eix2o9w,1606161600000,1605806859000,Wonderful! ,5,Driftless Studios
br_9lpjj06ifs,1606161600000,1605793153000,Love these ornaments ,5,Driftless Studios
br_ciqohm5cel,1605902400000,1605723577000,Amazing,5,Driftless Studios
br_65x8vjtnfg,1605902400000,1605723289000,Love these ornaments!,5,Driftless Studios
br_308ots2z6m,1605902400000,1605722319000,Fast delivery and quality products ,5,Driftless Studios
br_arxcfdtmpp,1605902400000,1605722103000,Great prouducts,5,Driftless Studios
br_1kunqpz1he,1605902400000,1605720335000,Amazing!,5,Driftless Studios
br_78jz1hmf1m,1605902400000,1605718395000,Love Driftless Studios!!,5,Driftless Studios
br_4etc3wlw4k,1605902400000,1605717666000,Fabulous Prodcut!,5,Driftless Studios
br_6d5tcptgh1,1605902400000,1605671191000,Just perfect,5,Driftless Studios
br_9ial0qufa2,1605902400000,1605661191000,Quality ,5,Driftless Studios
br_76qzk4jlvy,1605816000000,1605637416000,Quality priduct,5,Driftless Studios
br_3mx2nasfsl,1605729600000,1605548949000,Awesome! Fast delivery and beautiful quality,5,Driftless Studios
br_78bzb0gupz,1605729600000,1605537045000,Perfection,5,Driftless Studios
br_e6wii649jz,1605643200000,1605466384000,I have ordered 3 times ,5,Driftless Studios
br_93qfx3jbs7,1605643200000,1605447395000,Love my tumblrs,5,Driftless Studios
br_cx7f5yhw1r,1605643200000,1605443550000,Best selling sign,5,Driftless Studios
br_p6rmuog1r5,1605643200000,1605443203000,Always a hit,5,Driftless Studios
