tokens,creation_reasons,states,fulfillment_states,sources,brand_contacted_at_values,first_order_for_brand_values,very_first_order_for_brand_values,retailer_tokens,payout_total_values,retailer_names,retailer_website_urls,retailer_store_types
bo_q5zmnzapeb,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1627495500000,False,False,r_3798149f,24900,Beach House Greetings,http://beachhousegreetings.com/,
bo_jd2jk8qr7z,NEW_ORDER,CANCELED,CANCELED,MARKETPLACE,1627494601000,True,True,r_443d0dda,0,MADE,http://www.madejacksonhole.com/,Gift Store
bo_s4gmswprg4,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1627493701000,False,False,r_99wu8er3m6,54800,Lowcountry Store,,Home Decor Store
bo_bpg46fmguz,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1627492597000,False,False,r_99wu8er3m6,7560,Lowcountry Store,,Home Decor Store
bo_3fwyrzkfp4,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1627492501000,True,True,r_614pzr1d9h,43500,The Vintage Arcadia,https://thevintagearcadia.com/,
bo_6ygwchb5xf,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1627492200000,False,False,r_58ayhi50,58160,Black Parrot,http://www.blackparrotmaine.com/,Clothing Boutique
bo_gfwqyxdm3b,REPLACE_DAMAGED_OR_MISSING_ITEMS,DELIVERED,FULFILLED,MARKETPLACE,1627488644000,True,True,r_bzwbtlo2va,3300,Homesong Market,http://homesongblog.com,
bo_uucgdc9qg9,NEW_ORDER,CANCELED,CANCELED,MARKETPLACE,1627486201000,False,False,r_9mffw1ccvn,0,Greenwich Cheese Company,http://fairfieldcheese.com/,
bo_b879jxfatm,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1627482600000,False,False,r_6dd7b961,90635,One Mercantile,http://www.onemercantile.com/,General or Mercantile Store
bo_7b43ub2kn6,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1627482600000,True,True,r_cs0hyg21,40750,GOLDEN RULE,http://shopgoldenrule.com/,General or Mercantile Store
bo_zdgtqfzvh3,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1627476000000,False,False,r_9s05duh4,21726,Jenny Jib,http://www.jennyjib.com/contact_jennyjib.html,
bo_gz42q9ufrg,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1627437300000,True,True,r_92gxdd85w2,20900,Van Hook Cheese & Grocery Montclair,http://www.vanhookcheese.com/,Grocery or Liquor Store
bo_pekr776z6a,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1627425601000,False,False,r_bufcg6px0v,41280,The Artist's Kitchen Shop,https://www.facebook.com/theartistskitchenshop/,Home Decor Store
bo_bzjuf35sp7,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1627420201000,False,False,r_69upnrvywb,33070,The White Room,,Home Decor Store
bo_472wczp3ff,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1627413900000,False,False,r_f391z06w,51540,Ei Home,http://www.eihomesf.com/,Clothing Boutique
bo_v2v4fxgwnc,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1627402501000,False,False,r_j51umafh,285260,Salt House Mercantile,http://www.Modest-Home.com,General or Mercantile Store
bo_uzmvv9m3gd,BACKORDER,CANCELED,CANCELED,ELEVATE,1627402501000,False,False,r_j51umafh,0,Salt House Mercantile,http://www.Modest-Home.com,General or Mercantile Store
bo_t2uwsd4yp8,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1627398900000,False,False,r_58gynxvq6f,22950,Madeline Bee,http://madelinebee.com/,
bo_2taub8h4d9,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1627380600000,True,True,r_bqogzbt6sv,27740,Sweetwater Paper & Home,https://maps.google.com/?cid=2698574100244337199,Gift Store
bo_gyhf2vw79v,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1627372801000,True,True,r_es1krd7i5g,57640,Maison De Mer,http://maisondemerstore.com/,Home Decor Store
bo_vyq33ngxry,BACKORDER,CANCELED,CANCELED,ELEVATE,1627372801000,True,True,r_es1krd7i5g,0,Maison De Mer,http://maisondemerstore.com/,Home Decor Store
bo_sx8jk8yrjj,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1627363500000,False,False,r_8v091ukngk,15100,Pascale's Kitchen,http://www.pascaleskitchen.com/,Home Decor Store
bo_ayyyv64gkj,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1627363500000,False,False,r_f391z06w,23420,Ei Home,http://www.eihomesf.com/,Clothing Boutique
bo_5n9kdtzva4,BACKORDER,DELIVERED,FULFILLED,ELEVATE,1627363500000,False,False,r_f391z06w,9720,Ei Home,http://www.eihomesf.com/,Clothing Boutique
bo_48jg367z3f,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1627353601000,False,False,r_xmfbykjmnh,21390,Sybil & Sibling,http://www.shopsybil.com,Gift Store
bo_fpx9ywew67,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1627351201000,False,False,r_8m9zenb03m,89027,Over the Moon Fine Foods,https://www.overthemoontelluride.com/,
bo_fbzpv22vub,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1627348800000,False,False,r_j51umafh,34900,Salt House Mercantile,http://www.Modest-Home.com,General or Mercantile Store
bo_94kcsd4c9d,BACKORDER,CANCELED,CANCELED,ELEVATE,1627348800000,False,False,r_j51umafh,0,Salt House Mercantile,http://www.Modest-Home.com,General or Mercantile Store
bo_7g73pa6she,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1627341301000,True,True,r_bh3qb2gk76,23100,Surround Home,http://surround-home.com,Home Decor Store
bo_7xxn9xe7h8,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1627340700000,False,False,r_bl3lml9h,43728,Common Thread Textiles,,
bo_rue8atdguq,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1627336501000,False,False,r_4xpgnnl1da,37507,The Gardenroom,https://www.gardenroomfairhaven.com/,Gift Store
bo_998gexxbbb,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1627335000000,False,False,r_7ml3sf12o9,55072,Global Eye Shop & Studio,,
bo_xygx7vzupt,BACKORDER,CANCELED,CANCELED,MARKETPLACE,1627335000000,False,False,r_7ml3sf12o9,0,Global Eye Shop & Studio,,
bo_2mv92wnrww,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1627320901000,False,False,r_cljs6d69nh,109800,finnesterre,http://www.finnesterre.com/,Home Decor Store
bo_sbtwd8xwjf,BACKORDER,CANCELED,CANCELED,ELEVATE,1627320901000,False,False,r_cljs6d69nh,0,finnesterre,http://www.finnesterre.com/,Home Decor Store
bo_xmdkcjubdx,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1627320301000,True,True,r_48ashlcgo7,22995,Lost Coast Living,,Home Decor Store
bo_fdctd6sq7w,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1627310400000,True,True,r_95nmckz7aj,159095,House of Brinson,http://shop.houseofbrinson.com,General or Mercantile Store
bo_v2c7ncm3jh,BACKORDER,CANCELED,CANCELED,MARKETPLACE,1627310400000,True,True,r_95nmckz7aj,0,House of Brinson,http://shop.houseofbrinson.com,General or Mercantile Store
bo_nmhc73456m,NEW_ORDER,CANCELED,CANCELED,MARKETPLACE,1627305601000,False,False,r_792qhi39,0,Modern Country Lifestyle,http://www.moderncountrylifestyle.com,General or Mercantile Store
bo_rvtbjqnsy9,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1627304701000,False,False,r_792qhi39,21237,Modern Country Lifestyle,http://www.moderncountrylifestyle.com,General or Mercantile Store
bo_4hsarmhrm5,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1627301405000,False,False,r_czcy06pd,32294,Porch,http://Www.porch-home.com,
bo_xaqytgh5er,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1627285802000,False,False,r_78piayhrkj,23696,Casa di LaValle,http://www.casadilavalle.com,Home Decor Store
bo_yjbpzuwy78,BACKORDER,DELIVERED,FULFILLED,MARKETPLACE,1627285802000,False,False,r_78piayhrkj,14688,Casa di LaValle,http://www.casadilavalle.com,Home Decor Store
bo_amqjham4bt,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1627239000000,False,False,r_880co51t8d,85400,Spruce Home Goods,https://maps.google.com/?cid=10027810140148318750,Home Decor Store
bo_uzqcrhm7p8,BACKORDER,CANCELED,CANCELED,ELEVATE,1627239000000,False,False,r_880co51t8d,0,Spruce Home Goods,https://maps.google.com/?cid=10027810140148318750,Home Decor Store
bo_6ykz9ha8d9,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1627158000000,False,False,r_473xpk30d5,26950,Honey Home & Design,https://instagram.com/hellohoneyhome?igshid=1uapdyaz402ta,
bo_yzy2r5j869,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1627145101000,True,True,r_464lemm9qz,156200,Vicki Moss's Store,http://www.farmhouse128.com,
bo_s3p5ymxnmu,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1627083000000,False,False,r_7kn67hsf,14500,Santa Maria Provisions,,Gift Store
bo_g8fjj6v842,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1627058700000,False,False,r_93ogrju2,8120,Botanik,https://www.botanikinc.com/,Home Decor Store
bo_xhm7nb7stc,BACKORDER,CANCELED,CANCELED,MARKETPLACE,1627058700000,False,False,r_93ogrju2,0,Botanik,https://www.botanikinc.com/,Home Decor Store
bo_gqhpg9btwv,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1626983701000,False,False,r_20tjx308x8,12860,Fletcher and Fork,http://fletcherandfork.com/,Home Decor Store
bo_6nr9ds98gb,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1626980701000,True,True,r_dunmphuhua,17900,Periwinkle,,Home Decor Store
bo_tj7g8bm8nm,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1626913200000,False,False,r_61he6s25ik,16120,Tangents,https://maps.google.com/?cid=9381032724365849953,Gift Store
bo_nzvf4d28he,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1626899593000,True,True,r_5m3a8qum3k,12350,Maddie Amelia Boutique,http://www.maddieamelia.com/,Gift Store
bo_tvpnxuh46h,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1626871801000,False,False,r_ayyotprj,8050,The Gift Studio,http://www.shopthegiftstudio.com,Gift Store
bo_jgv5734mnz,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1626789901000,False,False,r_ctmsgn6q,33180,Galena River Wine & Cheese,http://www.galenariverwineandcheese.com/,Grocery or Liquor Store
bo_8v8pqeu7j9,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1626719100000,False,False,r_69upnrvywb,12720,The White Room,,Home Decor Store
bo_kud4mamc5a,BACKORDER,CANCELED,CANCELED,MARKETPLACE,1626719100000,False,False,r_69upnrvywb,0,The White Room,,Home Decor Store
bo_csaeusd223,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1626651901000,False,False,r_b353qslbmb,93128,posh,http://www.poshchicago.com/,Gift Store
bo_ewxf6qnptc,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1626616201000,False,False,r_7eztp5nyut,12200,South Street Market,,Grocery or Liquor Store
bo_whcatq2sbw,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1626599400000,False,False,r_4xpgnnl1da,37425,The Gardenroom,https://www.gardenroomfairhaven.com/,Gift Store
bo_r42jgp6ww6,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1626555601000,False,False,r_5aoczhsmri,15410,The Yellow Bird,https://maps.google.com/?cid=13075156587400018689,
bo_awgxqrtw6h,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1626532201000,True,True,r_6icqf6cu,21300,We Dream in Colour,http://www.wedreamincolour.com/,Gift Store
bo_nn5khug23x,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1626465000000,False,False,r_am0zzun0jt,41360,HTS Decor,http://www.htsdecor.com,Home Decor Store
bo_abd9gqk2wt,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1626406201000,False,False,r_9dsgi8zy,33240,Melitas Home Furnishings,http://www.Melitashome.com,
bo_at26kh3drf,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1626402001000,False,False,r_ecki7omyhl,29900,Blanche & Mimi,http://www.blancheandmimi.com/,
bo_ke5gxpz3yn,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1626399901000,False,False,r_bxu52yavzl,18500,Umami Home + Gift,http://www.umamihomeandgift.com/,Gift Store
bo_3gvybjdr2h,REPLACE_DAMAGED_OR_MISSING_ITEMS,DELIVERED,FULFILLED,MARKETPLACE,1626388756000,False,False,r_99wu8er3m6,39000,Lowcountry Store,,Home Decor Store
bo_hkr666smd8,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1626371100000,False,False,r_ayjutek4,32080,Weekend kitchen,http://www.weekendkitchenct.com/,
bo_uhhefmtjws,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1626362102000,True,True,r_cljs6d69nh,51396,finnesterre,http://www.finnesterre.com/,Home Decor Store
bo_6mh534u3sa,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1626327900000,True,True,r_ajah1yu5hr,18000,Julie's Windowbox and Container Gardens at MONDO,http://gardenbyjulie.com/,Home Decor Store
bo_d5rbesdjsh,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1626283801000,False,False,r_crwyc54h,12550,GINGER AND BAKER,http://gingerandbaker.com,Gift Store
bo_zh83rmwtst,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1626224701000,True,True,r_7vf2dotyjq,22250,Gathered Oak,http://gatheredoak.com/,Home Decor Store
bo_vbr6k85bb7,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1626221400000,True,True,r_uewghbid5f,41700,SeventyNine Design & Build,http://www.seventynine.ca/,Home Decor Store
bo_tn3wxm5dsy,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1626197700000,False,False,r_817m5a3q5g,25780,The Pink House Design,http://thepinkhousedesign.com,Gift Store
bo_pkajc6sus8,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1626038400000,False,False,r_14reo1tz9r,67980,Galanin + Klein,http://www.galaninklein.com,General or Mercantile Store
bo_2jvcg5fnjn,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1626029101000,False,False,r_2wfdlbbi,44200,Essenza,http://essenza-inc.com,Gift Store
bo_kebmtxunhw,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1625955901000,True,True,r_y8jtca2wqf,22300,Aqua Resortwear,http://www.theseagatehotel.com/,Clothing Boutique
bo_g6p4yvqr3p,BACKORDER,CANCELED,CANCELED,MARKETPLACE,1625955901000,True,True,r_y8jtca2wqf,0,Aqua Resortwear,http://www.theseagatehotel.com/,Clothing Boutique
bo_4featgwxzr,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1625872801000,False,False,r_6hixnh58,16800,Upstairs at Pierre Lafond,http://shopupstairs.com,Home Decor Store
bo_4xn8y6aufs,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1625866801000,True,True,r_8v091ukngk,23100,Pascale's Kitchen,http://www.pascaleskitchen.com/,Home Decor Store
bo_mmgasxk74w,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1625799000000,True,True,r_7kn67hsf,48600,Santa Maria Provisions,,Gift Store
bo_hhbrf2dhwp,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1625775601000,True,True,r_6uhtazo1,34050,Joie Maison LLC,http://joiemaison.com/,Home Decor Store
bo_64abudrqp4,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1625766901000,True,True,r_5so70076fn,22850,Aspens Market,,
bo_4theh557mu,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1625726100000,False,False,r_m94upj3h60,134830,ANTHEM,https://anthemsf.online/,Home Decor Store
bo_asz6kzmg74,BACKORDER,DELIVERED,FULFILLED,MARKETPLACE,1625726100000,False,False,r_m94upj3h60,8075,ANTHEM,https://anthemsf.online/,Home Decor Store
bo_x9gref3ykd,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1625702700000,False,False,r_j51umafh,115400,Salt House Mercantile,http://www.Modest-Home.com,General or Mercantile Store
bo_b7bapbr4km,BACKORDER,CANCELED,CANCELED,ELEVATE,1625702700000,False,False,r_j51umafh,0,Salt House Mercantile,http://www.Modest-Home.com,General or Mercantile Store
bo_3cthkw9c94,REPLACE_DAMAGED_OR_MISSING_ITEMS,DELIVERED,FULFILLED,ELEVATE,1625670788000,False,False,r_b6kj07xygx,3200,Nomad-Chicago,http://www.nomad-chicago.com,General or Mercantile Store
bo_bhtfgzwyfa,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1625666701000,True,True,r_bzwbtlo2va,52550,Homesong Market,http://homesongblog.com,
bo_44tqd2t29a,REPLACE_DAMAGED_OR_MISSING_ITEMS,DELIVERED,FULFILLED,MARKETPLACE,1625595114000,False,False,r_4xpgnnl1da,5920,The Gardenroom,https://www.gardenroomfairhaven.com/,Gift Store
bo_484mz5g34a,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1625505601000,False,False,r_6dd7b961,12800,One Mercantile,http://www.onemercantile.com/,General or Mercantile Store
